,타자명,타수,득점,안타,타점,홈런,볼넷,삼진,타율,연도,월,일,소속팀,상대팀,경기장,matchid
7362,정진호,4,0,0,0,0,1,0,0.288,2017,06,10,롯데,두산,원정,20170610OBLT02017
7363,박건우,5,0,1,0,0,0,0,0.288,2017,06,10,롯데,두산,원정,20170610OBLT02017
7364,김재환,4,0,2,0,0,0,1,0.329,2017,06,10,롯데,두산,원정,20170610OBLT02017
7365,양의지,3,1,1,1,1,1,0,0.339,2017,06,10,롯데,두산,원정,20170610OBLT02017
7366,박세혁,0,1,0,0,0,0,0,0.333,2017,06,10,롯데,두산,원정,20170610OBLT02017
7367,최주환,4,1,1,2,1,0,0,0.317,2017,06,10,롯데,두산,원정,20170610OBLT02017
7368,에반스,4,2,2,1,1,0,1,0.294,2017,06,10,롯데,두산,원정,20170610OBLT02017
7369,오재원,2,0,0,0,0,0,1,0.220,2017,06,10,롯데,두산,원정,20170610OBLT02017
7370,허경민,2,0,1,0,0,0,0,0.261,2017,06,10,롯데,두산,원정,20170610OBLT02017
7371,류지혁,3,0,0,0,0,0,1,0.233,2017,06,10,롯데,두산,원정,20170610OBLT02017
7372,오재일,1,0,0,0,0,0,0,0.215,2017,06,10,롯데,두산,원정,20170610OBLT02017
7373,김재호,0,0,0,0,0,0,0,0.305,2017,06,10,롯데,두산,원정,20170610OBLT02017
7374,김용의,4,0,1,0,0,0,1,0.287,2017,06,10,LG,SSG,홈,20170610SKLG02017
7375,안익훈,1,0,0,0,0,0,1,0.313,2017,06,10,LG,SSG,홈,20170610SKLG02017
7376,이천웅,4,0,0,0,0,1,0,0.348,2017,06,10,LG,SSG,홈,20170610SKLG02017
7377,박용택,4,0,1,0,0,0,1,0.337,2017,06,10,LG,SSG,홈,20170610SKLG02017
7378,양석환,4,1,1,0,0,0,1,0.269,2017,06,10,LG,SSG,홈,20170610SKLG02017
7379,채은성,3,0,0,0,0,0,0,0.259,2017,06,10,LG,SSG,홈,20170610SKLG02017
7380,김재율,3,1,1,0,0,0,1,0.290,2017,06,10,LG,SSG,홈,20170610SKLG02017
7381,오지환,1,0,0,0,0,0,1,0.270,2017,06,10,LG,SSG,홈,20170610SKLG02017
7382,강승호,4,1,2,2,0,0,0,0.318,2017,06,10,LG,SSG,홈,20170610SKLG02017
7383,정상호,4,0,1,1,0,0,2,0.291,2017,06,10,LG,SSG,홈,20170610SKLG02017
7384,손주인,4,0,2,0,0,0,0,0.279,2017,06,10,LG,SSG,홈,20170610SKLG02017
7385,노수광,4,0,1,0,0,1,1,0.253,2017,06,10,LG,SSG,원정,20170610SKLG02017
7386,한동민,4,1,1,1,1,1,0,0.297,2017,06,10,LG,SSG,원정,20170610SKLG02017
7387,최정,3,0,0,0,0,2,1,0.290,2017,06,10,LG,SSG,원정,20170610SKLG02017
7388,로맥,4,1,2,1,1,0,0,0.260,2017,06,10,LG,SSG,원정,20170610SKLG02017
7389,김동엽,4,1,0,0,0,0,0,0.261,2017,06,10,LG,SSG,원정,20170610SKLG02017
7390,김강민,0,0,0,0,0,0,0,0.247,2017,06,10,LG,SSG,원정,20170610SKLG02017
7391,정의윤,4,1,1,1,0,0,0,0.236,2017,06,10,LG,SSG,원정,20170610SKLG02017
7392,나주환,4,0,2,1,0,0,0,0.301,2017,06,10,LG,SSG,원정,20170610SKLG02017
7393,정진기,0,0,0,0,0,0,0,0.258,2017,06,10,LG,SSG,원정,20170610SKLG02017
7394,김성현,0,0,0,0,0,0,0,0.263,2017,06,10,LG,SSG,원정,20170610SKLG02017
7395,이재원,3,0,0,0,0,0,0,0.232,2017,06,10,LG,SSG,원정,20170610SKLG02017
7396,박승욱,3,0,0,0,0,1,1,0.244,2017,06,10,LG,SSG,원정,20170610SKLG02017
7397,정근우,4,2,2,1,0,0,0,0.301,2017,06,10,한화,삼성,홈,20170610SSHH02017
7398,강경학,0,0,0,0,0,0,0,0.196,2017,06,10,한화,삼성,홈,20170610SSHH02017
7399,하주석,4,1,1,0,0,0,1,0.276,2017,06,10,한화,삼성,홈,20170610SSHH02017
7400,이성열,1,0,0,0,0,0,0,0.378,2017,06,10,한화,삼성,홈,20170610SSHH02017
7401,양성우,2,1,1,0,0,1,0,0.289,2017,06,10,한화,삼성,홈,20170610SSHH02017
7402,로사리오,4,2,1,3,0,1,0,0.319,2017,06,10,한화,삼성,홈,20170610SSHH02017
7403,김회성,0,0,0,0,0,0,0,0.194,2017,06,10,한화,삼성,홈,20170610SSHH02017
7404,김태균,5,2,2,2,0,0,0,0.345,2017,06,10,한화,삼성,홈,20170610SSHH02017
7405,김경언,3,0,1,1,0,1,0,0.235,2017,06,10,한화,삼성,홈,20170610SSHH02017
7406,이동훈,1,0,0,0,0,0,1,0.091,2017,06,10,한화,삼성,홈,20170610SSHH02017
7407,송광민,3,0,0,2,0,0,2,0.311,2017,06,10,한화,삼성,홈,20170610SSHH02017
7408,오선진,0,0,0,0,0,0,0,0.000,2017,06,10,한화,삼성,홈,20170610SSHH02017
7409,차일목,2,1,1,0,0,2,0,0.216,2017,06,10,한화,삼성,홈,20170610SSHH02017
7410,장민석,4,1,2,0,0,0,0,0.283,2017,06,10,한화,삼성,홈,20170610SSHH02017
7411,박해민,4,0,2,0,0,0,1,0.271,2017,06,10,한화,삼성,원정,20170610SSHH02017
7412,김상수,3,0,1,0,0,0,0,0.256,2017,06,10,한화,삼성,원정,20170610SSHH02017
7413,정병곤,1,1,0,0,0,0,0,0.250,2017,06,10,한화,삼성,원정,20170610SSHH02017
7414,구자욱,4,1,1,0,0,0,1,0.301,2017,06,10,한화,삼성,원정,20170610SSHH02017
7415,러프,4,0,2,2,0,0,1,0.275,2017,06,10,한화,삼성,원정,20170610SSHH02017
7416,이승엽,4,0,0,0,0,0,1,0.267,2017,06,10,한화,삼성,원정,20170610SSHH02017
7417,김정혁,4,0,0,0,0,0,1,0.412,2017,06,10,한화,삼성,원정,20170610SSHH02017
7418,김헌곤,3,0,1,0,0,0,0,0.281,2017,06,10,한화,삼성,원정,20170610SSHH02017
7419,강한울,3,0,2,0,0,0,0,0.281,2017,06,10,한화,삼성,원정,20170610SSHH02017
7420,이지영,2,0,0,0,0,0,0,0.212,2017,06,10,한화,삼성,원정,20170610SSHH02017
7421,박한이,1,0,0,0,0,0,0,0.140,2017,06,10,한화,삼성,원정,20170610SSHH02017
7422,권정웅,0,0,0,0,0,0,0,0.135,2017,06,10,한화,삼성,원정,20170610SSHH02017
7423,버나디나,4,0,0,0,0,0,1,0.297,2017,06,10,KIA,키움,홈,20170610WOHT02017
7424,나지완,1,1,1,0,0,0,0,0.300,2017,06,10,KIA,키움,홈,20170610WOHT02017
7425,이명기,5,0,2,1,0,0,0,0.337,2017,06,10,KIA,키움,홈,20170610WOHT02017
7426,김주찬,4,0,1,0,0,0,0,0.171,2017,06,10,KIA,키움,홈,20170610WOHT02017
7427,한승택,0,0,0,0,0,1,0,0.227,2017,06,10,KIA,키움,홈,20170610WOHT02017
7428,최형우,4,0,2,0,0,1,1,0.343,2017,06,10,KIA,키움,홈,20170610WOHT02017
7429,안치홍,5,0,1,0,0,0,0,0.310,2017,06,10,KIA,키움,홈,20170610WOHT02017
7430,서동욱,4,0,2,0,0,0,0,0.305,2017,06,10,KIA,키움,홈,20170610WOHT02017
7431,이범호,4,1,1,1,1,0,1,0.290,2017,06,10,KIA,키움,홈,20170610WOHT02017
7432,김민식,2,0,0,0,0,0,0,0.220,2017,06,10,KIA,키움,홈,20170610WOHT02017
7433,신종길,2,1,1,0,0,0,0,0.289,2017,06,10,KIA,키움,홈,20170610WOHT02017
7434,김선빈,3,0,1,1,0,1,0,0.360,2017,06,10,KIA,키움,홈,20170610WOHT02017
7435,고장혁,0,1,0,0,0,0,0,0.238,2017,06,10,KIA,키움,홈,20170610WOHT02017
7436,이정후,4,0,1,0,0,1,1,0.316,2017,06,10,KIA,키움,원정,20170610WOHT02017
7437,고종욱,5,2,2,0,0,0,0,0.301,2017,06,10,KIA,키움,원정,20170610WOHT02017
7438,윤석민,3,1,1,3,0,1,1,0.336,2017,06,10,KIA,키움,원정,20170610WOHT02017
7439,채태인,3,0,1,0,0,2,0,0.342,2017,06,10,KIA,키움,원정,20170610WOHT02017
7440,김하성,5,0,3,2,0,0,0,0.273,2017,06,10,KIA,키움,원정,20170610WOHT02017
7441,이택근,4,1,2,1,0,0,0,0.269,2017,06,10,KIA,키움,원정,20170610WOHT02017
7442,유재신,1,0,0,0,0,0,1,0.300,2017,06,10,KIA,키움,원정,20170610WOHT02017
7443,김민성,4,1,1,2,1,1,0,0.284,2017,06,10,KIA,키움,원정,20170610WOHT02017
7444,주효상,4,1,0,0,0,0,2,0.231,2017,06,10,KIA,키움,원정,20170610WOHT02017
7445,김재현,1,0,0,0,0,0,1,0.180,2017,06,10,KIA,키움,원정,20170610WOHT02017
7446,김지수,3,1,1,0,0,0,0,0.214,2017,06,10,KIA,키움,원정,20170610WOHT02017
7447,서건창,2,1,1,0,0,0,0,0.353,2017,06,10,KIA,키움,원정,20170610WOHT02017
7448,이종욱,3,2,2,0,0,1,0,0.321,2017,06,11,NC,KT,홈,20170611KTNC02017
7449,김성욱,0,0,0,0,0,0,0,0.218,2017,06,11,NC,KT,홈,20170611KTNC02017
7450,지석훈,3,2,1,2,1,0,0,0.229,2017,06,11,NC,KT,홈,20170611KTNC02017
7451,박민우,2,0,0,0,0,1,1,0.316,2017,06,11,NC,KT,홈,20170611KTNC02017
7452,박석민,3,0,0,0,0,1,0,0.216,2017,06,11,NC,KT,홈,20170611KTNC02017
7453,모창민,4,0,0,1,0,0,2,0.322,2017,06,11,NC,KT,홈,20170611KTNC02017
7454,조평호,0,0,0,0,0,0,0,0.100,2017,06,11,NC,KT,홈,20170611KTNC02017
7455,권희동,3,1,1,0,0,0,1,0.284,2017,06,11,NC,KT,홈,20170611KTNC02017
7456,강진성,1,0,1,0,0,0,0,1.000,2017,06,11,NC,KT,홈,20170611KTNC02017
7457,김준완,0,0,0,0,0,0,0,0.246,2017,06,11,NC,KT,홈,20170611KTNC02017
7458,손시헌,2,0,1,0,0,0,0,0.318,2017,06,11,NC,KT,홈,20170611KTNC02017
7459,이상호,1,0,0,0,0,0,0,0.339,2017,06,11,NC,KT,홈,20170611KTNC02017
7460,김종민,3,0,0,0,0,0,0,0.111,2017,06,11,NC,KT,홈,20170611KTNC02017
7461,이재율,3,0,1,1,0,0,0,0.143,2017,06,11,NC,KT,홈,20170611KTNC02017
7462,하준호,4,0,0,0,0,0,2,0.188,2017,06,11,NC,KT,원정,20170611KTNC02017
7463,정현,3,0,0,0,0,1,2,0.257,2017,06,11,NC,KT,원정,20170611KTNC02017
7464,박경수,4,0,2,0,0,0,1,0.268,2017,06,11,NC,KT,원정,20170611KTNC02017
7465,유한준,4,0,0,0,0,0,0,0.275,2017,06,11,NC,KT,원정,20170611KTNC02017
7466,김동욱,4,0,1,0,0,0,1,0.342,2017,06,11,NC,KT,원정,20170611KTNC02017
7467,이진영,4,0,2,0,0,0,1,0.270,2017,06,11,NC,KT,원정,20170611KTNC02017
7468,장성우,4,0,2,0,0,0,0,0.258,2017,06,11,NC,KT,원정,20170611KTNC02017
7469,남태혁,2,0,0,0,0,0,1,0.143,2017,06,11,NC,KT,원정,20170611KTNC02017
7470,이대형,1,0,1,0,0,0,0,0.287,2017,06,11,NC,KT,원정,20170611KTNC02017
7471,심우준,2,0,0,0,0,0,0,0.257,2017,06,11,NC,KT,원정,20170611KTNC02017
7472,오태곤,1,0,0,0,0,0,0,0.220,2017,06,11,NC,KT,원정,20170611KTNC02017
7473,전준우,5,0,2,1,0,0,0,0.345,2017,06,11,롯데,두산,홈,20170611OBLT02017
7474,손아섭,4,0,1,0,0,1,1,0.335,2017,06,11,롯데,두산,홈,20170611OBLT02017
7475,최준석,3,0,1,0,0,1,1,0.303,2017,06,11,롯데,두산,홈,20170611OBLT02017
7476,이우민,1,1,1,0,0,0,0,0.280,2017,06,11,롯데,두산,홈,20170611OBLT02017
7477,이대호,5,1,2,1,0,0,1,0.369,2017,06,11,롯데,두산,홈,20170611OBLT02017
7478,강민호,5,1,1,1,1,0,0,0.293,2017,06,11,롯데,두산,홈,20170611OBLT02017
7479,김문호,3,0,0,1,0,1,0,0.297,2017,06,11,롯데,두산,홈,20170611OBLT02017
7480,정훈,3,1,2,0,0,0,1,0.259,2017,06,11,롯데,두산,홈,20170611OBLT02017
7481,나경민,0,1,0,0,0,0,0,0.274,2017,06,11,롯데,두산,홈,20170611OBLT02017
7482,황진수,0,0,0,1,0,0,0,0.364,2017,06,11,롯데,두산,홈,20170611OBLT02017
7483,김대륙,2,0,1,0,0,0,1,0.188,2017,06,11,롯데,두산,홈,20170611OBLT02017
7484,김상호,1,0,0,0,0,0,0,0.289,2017,06,11,롯데,두산,홈,20170611OBLT02017
7485,김동한,1,0,0,0,0,0,0,0.212,2017,06,11,롯데,두산,홈,20170611OBLT02017
7486,신본기,2,2,1,2,0,1,0,0.183,2017,06,11,롯데,두산,홈,20170611OBLT02017
7487,민병헌,4,0,0,1,0,0,2,0.309,2017,06,11,롯데,두산,원정,20170611OBLT02017
7488,오재일,1,0,0,1,0,0,0,0.214,2017,06,11,롯데,두산,원정,20170611OBLT02017
7489,정진호,5,0,3,0,0,0,0,0.313,2017,06,11,롯데,두산,원정,20170611OBLT02017
7490,에반스,3,0,0,0,0,0,2,0.290,2017,06,11,롯데,두산,원정,20170611OBLT02017
7491,김재환,4,0,0,0,0,0,1,0.323,2017,06,11,롯데,두산,원정,20170611OBLT02017
7492,양의지,4,1,1,1,1,0,1,0.337,2017,06,11,롯데,두산,원정,20170611OBLT02017
7493,박세혁,0,0,0,0,0,0,0,0.333,2017,06,11,롯데,두산,원정,20170611OBLT02017
7494,박건우,4,1,1,0,0,0,1,0.287,2017,06,11,롯데,두산,원정,20170611OBLT02017
7495,최주환,4,1,1,0,0,0,1,0.315,2017,06,11,롯데,두산,원정,20170611OBLT02017
7496,허경민,3,1,1,0,0,0,0,0.263,2017,06,11,롯데,두산,원정,20170611OBLT02017
7497,오재원,1,0,1,0,0,0,0,0.225,2017,06,11,롯데,두산,원정,20170611OBLT02017
7498,김재호,4,0,1,0,0,0,0,0.304,2017,06,11,롯데,두산,원정,20170611OBLT02017
7499,이형종,4,3,2,1,0,1,0,0.300,2017,06,11,LG,SSG,홈,20170611SKLG02017
7500,김용의,1,0,0,0,0,0,0,0.285,2017,06,11,LG,SSG,홈,20170611SKLG02017
7501,백창수,5,3,3,2,0,1,1,0.429,2017,06,11,LG,SSG,홈,20170611SKLG02017
7502,박용택,2,2,1,3,0,0,1,0.338,2017,06,11,LG,SSG,홈,20170611SKLG02017
7503,오지환,3,0,0,0,0,0,1,0.266,2017,06,11,LG,SSG,홈,20170611SKLG02017
7504,양석환,5,3,4,4,0,1,0,0.283,2017,06,11,LG,SSG,홈,20170611SKLG02017
7505,이천웅,0,0,0,0,0,0,0,0.348,2017,06,11,LG,SSG,홈,20170611SKLG02017
7506,정성훈,5,1,3,3,0,0,0,0.309,2017,06,11,LG,SSG,홈,20170611SKLG02017
7507,김재율,1,0,0,0,0,0,1,0.281,2017,06,11,LG,SSG,홈,20170611SKLG02017
7508,채은성,2,2,2,1,0,1,0,0.269,2017,06,11,LG,SSG,홈,20170611SKLG02017
7509,안익훈,1,0,0,0,0,0,0,0.303,2017,06,11,LG,SSG,홈,20170611SKLG02017
7510,강승호,2,2,1,2,0,1,0,0.333,2017,06,11,LG,SSG,홈,20170611SKLG02017
7511,조윤준,4,1,1,2,0,0,2,0.278,2017,06,11,LG,SSG,홈,20170611SKLG02017
7512,손주인,4,2,1,1,0,1,0,0.278,2017,06,11,LG,SSG,홈,20170611SKLG02017
7513,윤지웅,0,0,0,0,0,0,0,0.000,2017,06,11,LG,SSG,홈,20170611SKLG02017
7514,최동환,0,0,0,0,0,0,0,0.000,2017,06,11,LG,SSG,홈,20170611SKLG02017
7515,노수광,4,0,1,0,0,0,2,0.253,2017,06,11,LG,SSG,원정,20170611SKLG02017
7516,한동민,2,1,1,1,1,0,0,0.299,2017,06,11,LG,SSG,원정,20170611SKLG02017
7517,정진기,2,0,0,0,0,0,0,0.253,2017,06,11,LG,SSG,원정,20170611SKLG02017
7518,최정,2,0,0,0,0,0,0,0.287,2017,06,11,LG,SSG,원정,20170611SKLG02017
7519,박승욱,2,0,0,0,0,0,0,0.240,2017,06,11,LG,SSG,원정,20170611SKLG02017
7520,로맥,4,0,1,0,0,0,1,0.260,2017,06,11,LG,SSG,원정,20170611SKLG02017
7521,김동엽,3,0,1,0,0,0,0,0.262,2017,06,11,LG,SSG,원정,20170611SKLG02017
7522,정의윤,3,0,0,0,0,0,2,0.230,2017,06,11,LG,SSG,원정,20170611SKLG02017
7523,나주환,3,0,0,0,0,0,2,0.295,2017,06,11,LG,SSG,원정,20170611SKLG02017
7524,이홍구,3,0,0,0,0,0,0,0.207,2017,06,11,LG,SSG,원정,20170611SKLG02017
7525,김성현,3,0,0,0,0,0,2,0.259,2017,06,11,LG,SSG,원정,20170611SKLG02017
7526,정근우,4,1,2,1,0,1,0,0.305,2017,06,11,한화,삼성,홈,20170611SSHH02017
7527,장민석,5,0,1,0,0,0,0,0.281,2017,06,11,한화,삼성,홈,20170611SSHH02017
7528,이성열,4,0,2,0,0,1,0,0.382,2017,06,11,한화,삼성,홈,20170611SSHH02017
7529,로사리오,5,0,0,0,0,0,1,0.311,2017,06,11,한화,삼성,홈,20170611SSHH02017
7530,김태균,3,1,2,1,0,1,0,0.351,2017,06,11,한화,삼성,홈,20170611SSHH02017
7531,김경언,2,2,1,1,1,1,0,0.245,2017,06,11,한화,삼성,홈,20170611SSHH02017
7532,허도환,1,0,0,0,0,0,0,0.250,2017,06,11,한화,삼성,홈,20170611SSHH02017
7533,하주석,3,0,0,0,0,1,1,0.272,2017,06,11,한화,삼성,홈,20170611SSHH02017
7534,차일목,2,0,0,0,0,0,0,0.211,2017,06,11,한화,삼성,홈,20170611SSHH02017
7535,양성우,1,0,0,1,0,1,0,0.287,2017,06,11,한화,삼성,홈,20170611SSHH02017
7536,오선진,2,0,0,0,0,0,1,0.000,2017,06,11,한화,삼성,홈,20170611SSHH02017
7537,송광민,2,0,0,0,0,0,1,0.308,2017,06,11,한화,삼성,홈,20170611SSHH02017
7538,박해민,4,0,2,2,0,1,1,0.275,2017,06,11,한화,삼성,원정,20170611SSHH02017
7539,우동균,4,0,0,0,0,0,0,0.000,2017,06,11,한화,삼성,원정,20170611SSHH02017
7540,박한이,1,0,0,0,0,0,1,0.136,2017,06,11,한화,삼성,원정,20170611SSHH02017
7541,강한울,0,0,0,0,0,0,0,0.281,2017,06,11,한화,삼성,원정,20170611SSHH02017
7542,구자욱,3,2,1,0,0,1,1,0.302,2017,06,11,한화,삼성,원정,20170611SSHH02017
7543,러프,4,1,3,1,0,1,0,0.285,2017,06,11,한화,삼성,원정,20170611SSHH02017
7544,이승엽,5,1,2,3,1,0,1,0.270,2017,06,11,한화,삼성,원정,20170611SSHH02017
7545,조동찬,5,1,1,0,0,0,1,0.319,2017,06,11,한화,삼성,원정,20170611SSHH02017
7546,김정혁,5,1,1,0,0,0,2,0.385,2017,06,11,한화,삼성,원정,20170611SSHH02017
7547,김상수,3,0,0,0,0,0,2,0.250,2017,06,11,한화,삼성,원정,20170611SSHH02017
7548,정병곤,0,0,0,0,0,0,0,0.250,2017,06,11,한화,삼성,원정,20170611SSHH02017
7549,김헌곤,0,1,0,0,0,0,0,0.281,2017,06,11,한화,삼성,원정,20170611SSHH02017
7550,이지영,3,0,1,1,0,0,0,0.214,2017,06,11,한화,삼성,원정,20170611SSHH02017
7551,버나디나,4,0,3,1,0,1,0,0.305,2017,06,11,KIA,키움,홈,20170611WOHT02017
7552,이명기,4,0,2,1,0,0,0,0.340,2017,06,11,KIA,키움,홈,20170611WOHT02017
7553,나지완,2,1,1,0,0,2,0,0.302,2017,06,11,KIA,키움,홈,20170611WOHT02017
7554,김주찬,1,0,0,0,0,0,0,0.170,2017,06,11,KIA,키움,홈,20170611WOHT02017
7555,최형우,4,0,1,1,0,1,1,0.341,2017,06,11,KIA,키움,홈,20170611WOHT02017
7556,김호령,0,0,0,0,0,0,0,0.227,2017,06,11,KIA,키움,홈,20170611WOHT02017
7557,안치홍,3,0,0,0,0,2,0,0.305,2017,06,11,KIA,키움,홈,20170611WOHT02017
7558,서동욱,4,1,2,1,1,1,1,0.310,2017,06,11,KIA,키움,홈,20170611WOHT02017
7559,이범호,2,1,0,0,0,2,1,0.284,2017,06,11,KIA,키움,홈,20170611WOHT02017
7560,최원준,0,1,0,0,0,0,0,0.289,2017,06,11,KIA,키움,홈,20170611WOHT02017
7561,김주형,1,0,0,0,0,0,0,0.169,2017,06,11,KIA,키움,홈,20170611WOHT02017
7562,한승택,3,1,0,0,0,0,1,0.200,2017,06,11,KIA,키움,홈,20170611WOHT02017
7563,신종길,1,1,1,0,0,0,0,0.304,2017,06,11,KIA,키움,홈,20170611WOHT02017
7564,김민식,1,0,0,0,0,0,0,0.219,2017,06,11,KIA,키움,홈,20170611WOHT02017
7565,김선빈,5,0,3,2,0,0,1,0.366,2017,06,11,KIA,키움,홈,20170611WOHT02017
7566,이정후,2,1,0,0,0,2,0,0.313,2017,06,11,KIA,키움,원정,20170611WOHT02017
7567,서건창,4,1,0,0,0,0,1,0.347,2017,06,11,KIA,키움,원정,20170611WOHT02017
7568,윤석민,4,0,2,2,0,0,1,0.339,2017,06,11,KIA,키움,원정,20170611WOHT02017
7569,채태인,3,0,0,0,0,1,1,0.335,2017,06,11,KIA,키움,원정,20170611WOHT02017
7570,김하성,4,0,0,0,0,0,0,0.268,2017,06,11,KIA,키움,원정,20170611WOHT02017
7571,이택근,4,0,0,0,0,0,2,0.258,2017,06,11,KIA,키움,원정,20170611WOHT02017
7572,김민성,3,0,0,0,0,0,1,0.280,2017,06,11,KIA,키움,원정,20170611WOHT02017
7573,김웅빈,1,0,0,0,0,0,0,0.314,2017,06,11,KIA,키움,원정,20170611WOHT02017
7574,박동원,2,0,0,0,0,0,0,0.229,2017,06,11,KIA,키움,원정,20170611WOHT02017
7575,김태완,1,0,1,0,0,0,0,0.340,2017,06,11,KIA,키움,원정,20170611WOHT02017
7576,김재현,0,0,0,0,0,0,0,0.180,2017,06,11,KIA,키움,원정,20170611WOHT02017
7577,고종욱,3,0,0,0,0,0,0,0.295,2017,06,11,KIA,키움,원정,20170611WOHT02017
7578,김강민,4,3,2,0,0,0,1,0.258,2017,06,13,SSG,한화,홈,20170613HHSK02017
7579,정진기,5,1,3,4,1,0,2,0.269,2017,06,13,SSG,한화,홈,20170613HHSK02017
7580,최정,4,1,2,2,1,1,0,0.292,2017,06,13,SSG,한화,홈,20170613HHSK02017
7581,한동민,5,1,2,1,1,0,1,0.302,2017,06,13,SSG,한화,홈,20170613HHSK02017
7582,로맥,3,0,0,0,0,1,1,0.252,2017,06,13,SSG,한화,홈,20170613HHSK02017
7583,김동엽,5,0,1,0,0,0,1,0.261,2017,06,13,SSG,한화,홈,20170613HHSK02017
7584,나주환,5,1,2,0,0,0,0,0.299,2017,06,13,SSG,한화,홈,20170613HHSK02017
7585,이재원,2,0,0,1,0,0,0,0.229,2017,06,13,SSG,한화,홈,20170613HHSK02017
7586,박승욱,2,1,0,0,0,0,1,0.237,2017,06,13,SSG,한화,홈,20170613HHSK02017
7587,정의윤,1,0,0,0,0,0,0,0.228,2017,06,13,SSG,한화,홈,20170613HHSK02017
7588,김성현,0,0,0,0,0,0,0,0.259,2017,06,13,SSG,한화,홈,20170613HHSK02017
7589,정근우,4,2,2,0,0,2,1,0.308,2017,06,13,SSG,한화,원정,20170613HHSK02017
7590,하주석,6,1,4,4,0,0,1,0.282,2017,06,13,SSG,한화,원정,20170613HHSK02017
7591,송광민,6,1,1,0,0,0,1,0.304,2017,06,13,SSG,한화,원정,20170613HHSK02017
7592,로사리오,4,2,2,1,0,1,0,0.315,2017,06,13,SSG,한화,원정,20170613HHSK02017
7593,김태균,5,2,3,2,0,0,1,0.358,2017,06,13,SSG,한화,원정,20170613HHSK02017
7594,이성열,4,0,2,2,0,0,1,0.387,2017,06,13,SSG,한화,원정,20170613HHSK02017
7595,김원석,2,0,0,0,0,0,0,0.240,2017,06,13,SSG,한화,원정,20170613HHSK02017
7596,양성우,1,2,1,0,0,0,0,0.293,2017,06,13,SSG,한화,원정,20170613HHSK02017
7597,차일목,2,0,0,0,0,1,0,0.205,2017,06,13,SSG,한화,원정,20170613HHSK02017
7598,김경언,1,0,1,2,0,0,0,0.259,2017,06,13,SSG,한화,원정,20170613HHSK02017
7599,허도환,0,0,0,0,0,0,0,0.250,2017,06,13,SSG,한화,원정,20170613HHSK02017
7600,장민석,5,1,1,0,0,0,2,0.280,2017,06,13,SSG,한화,원정,20170613HHSK02017
7601,전준우,4,1,2,0,0,0,1,0.351,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7602,나경민,5,0,1,3,0,0,2,0.269,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7603,손아섭,3,1,1,0,0,2,0,0.335,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7604,이대호,5,1,2,1,0,0,0,0.370,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7605,김문호,5,0,1,0,0,0,1,0.293,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7606,강민호,5,1,2,3,1,0,1,0.296,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7607,정훈,3,1,1,0,0,0,1,0.261,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7608,김동한,1,0,1,0,0,0,0,0.219,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7609,이우민,1,0,0,0,0,0,0,0.278,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7610,황진수,4,1,1,0,0,0,2,0.333,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7611,김상호,1,0,0,0,0,0,0,0.282,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7612,신본기,1,1,0,0,0,0,0,0.181,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7613,최준석,0,0,0,0,0,1,0,0.303,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7614,김대륙,0,0,0,0,0,1,0,0.188,2017,06,13,롯데,KIA,홈,20170613HTLT02017
7615,이명기,3,2,0,0,0,1,1,0.335,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7616,김선빈,2,1,0,1,0,1,0,0.362,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7617,버나디나,5,1,3,2,0,0,1,0.311,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7618,최형우,3,2,2,3,1,2,0,0.346,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7619,나지완,4,1,1,1,0,1,1,0.301,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7620,서동욱,3,0,0,0,0,1,2,0.304,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7621,김호령,1,1,0,0,0,0,1,0.217,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7622,이범호,4,0,1,0,0,0,0,0.283,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7623,최원준,1,0,1,2,0,0,0,0.304,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7624,김민식,3,1,1,0,0,0,0,0.221,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7625,신종길,1,0,0,0,0,0,0,0.298,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7626,한승택,1,0,0,0,0,0,0,0.192,2017,06,13,롯데,KIA,원정,20170613HTLT02017
7627,김주형,1,1,0,0,0,1,0,0.167,2017,06,13,롯데,KIA,원정,20170613HTLT02017
