,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
3248,김유영,3 ⅓,4,0,0,0,5,0,14,14,56,6.0,0.0,0.0,0.0,0.96,2017,05,06,롯데,KIA,홈,20170506HTLT02017
3249,이정민,1,1,0,0,1,0,0,4,3,11,12.0,2.0,1.0,0.0,5.91,2017,05,06,롯데,KIA,홈,20170506HTLT02017
3250,임기영,7,7,0,0,1,3,0,26,25,94,7.0,4.0,1.0,0.0,1.99,2017,05,06,롯데,KIA,원정,20170506HTLT02017
3251,심동섭,1,1,0,0,0,1,0,4,4,17,16.0,0.0,0.0,2.0,4.97,2017,05,06,롯데,KIA,원정,20170506HTLT02017
3252,임창용,1,1,0,0,0,1,0,3,3,9,13.0,2.0,1.0,3.0,2.45,2017,05,06,롯데,KIA,원정,20170506HTLT02017
3253,이태양,4 ⅔,6,3,3,2,2,1,21,18,81,6.0,0.0,3.0,0.0,7.48,2017,05,06,한화,KT,홈,20170506KTHH02017
3254,박정진,0 ⅓,0,0,0,0,0,0,1,1,2,17.0,0.0,1.0,0.0,7.11,2017,05,06,한화,KT,홈,20170506KTHH02017
3255,송창식,3,1,0,0,2,3,0,12,10,37,20.0,2.0,0.0,0.0,4.67,2017,05,06,한화,KT,홈,20170506KTHH02017
3256,정우람,1,0,0,0,0,2,0,3,3,9,13.0,3.0,0.0,4.0,1.98,2017,05,06,한화,KT,홈,20170506KTHH02017
3257,로치,6 ⅓,13,5,4,1,3,3,31,30,113,7.0,2.0,3.0,0.0,3.19,2017,05,06,한화,KT,원정,20170506KTHH02017
3258,심재민,1 ⅔,1,0,0,0,2,0,5,5,22,15.0,1.0,1.0,0.0,4.08,2017,05,06,한화,KT,원정,20170506KTHH02017
3259,함덕주,3 ⅔,5,7,7,5,5,0,20,14,77,6.0,1.0,3.0,0.0,4.99,2017,05,06,두산,LG,홈,20170506LGOB02017
3260,박치국,4 ⅓,0,0,0,1,2,0,14,13,53,4.0,0.0,0.0,0.0,5.4,2017,05,06,두산,LG,홈,20170506LGOB02017
3261,이용찬,1,1,0,0,0,0,0,4,4,16,14.0,1.0,1.0,1.0,4.85,2017,05,06,두산,LG,홈,20170506LGOB02017
3262,김대현,5 ⅓,4,4,4,2,4,2,22,20,80,8.0,2.0,2.0,0.0,5.65,2017,05,06,두산,LG,원정,20170506LGOB02017
3263,정찬헌,1 ⅔,1,1,1,0,3,0,6,6,25,13.0,1.0,2.0,2.0,4.63,2017,05,06,두산,LG,원정,20170506LGOB02017
3264,윤지웅,0 ⅓,0,0,0,0,0,0,1,1,3,12.0,1.0,1.0,1.0,3.72,2017,05,06,두산,LG,원정,20170506LGOB02017
3265,최동환,1 ⅔,2,0,0,1,0,0,8,7,22,14.0,1.0,0.0,1.0,1.72,2017,05,06,두산,LG,원정,20170506LGOB02017
3266,양훈,5 ⅓,10,7,7,3,3,0,28,24,95,7.0,2.0,1.0,0.0,7.16,2017,05,06,키움,SSG,홈,20170506SKWO02017
3267,박정준,0 ⅔,3,4,4,2,0,0,7,5,27,4.0,0.0,0.0,0.0,9.64,2017,05,06,키움,SSG,홈,20170506SKWO02017
3268,김홍빈,3,7,2,2,0,2,0,15,14,51,2.0,0.0,0.0,0.0,5.4,2017,05,06,키움,SSG,홈,20170506SKWO02017
3269,켈리,6,7,3,3,3,5,0,28,25,109,7.0,2.0,3.0,0.0,4.67,2017,05,06,키움,SSG,원정,20170506SKWO02017
3270,신재웅,2,0,0,0,0,3,0,6,6,26,2.0,0.0,0.0,0.0,0.0,2017,05,06,키움,SSG,원정,20170506SKWO02017
3271,문광은,1,4,2,2,0,2,0,7,7,24,7.0,0.0,0.0,0.0,4.5,2017,05,06,키움,SSG,원정,20170506SKWO02017
3272,구창모,3,5,6,0,2,2,1,16,13,82,7.0,1.0,5.0,0.0,7.76,2017,05,06,NC,삼성,홈,20170506SSNC02017
3273,장현식,0 ⅔,1,1,1,3,0,0,6,3,23,8.0,1.0,1.0,0.0,6.56,2017,05,06,NC,삼성,홈,20170506SSNC02017
3274,윤수호,1,0,0,0,1,1,0,4,3,13,16.0,1.0,0.0,0.0,5.51,2017,05,06,NC,삼성,홈,20170506SSNC02017
3275,강윤구,2 ⅓,3,5,2,1,4,2,12,11,57,2.0,0.0,0.0,0.0,8.31,2017,05,06,NC,삼성,홈,20170506SSNC02017
3276,이형범,2,1,0,0,1,1,0,7,6,22,8.0,0.0,0.0,0.0,0.0,2017,05,06,NC,삼성,홈,20170506SSNC02017
3277,최지광,1 ⅔,3,1,1,3,3,0,11,8,44,4.0,0.0,1.0,0.0,8.1,2017,05,06,NC,삼성,원정,20170506SSNC02017
3278,백정현,5 ⅓,3,0,0,1,7,0,20,19,81,15.0,2.0,0.0,0.0,2.76,2017,05,06,NC,삼성,원정,20170506SSNC02017
3279,장필준,1,1,0,0,0,1,0,4,4,12,8.0,0.0,3.0,0.0,8.71,2017,05,06,NC,삼성,원정,20170506SSNC02017
3280,김시현,1,1,0,0,0,0,0,3,3,7,5.0,0.0,0.0,0.0,12.6,2017,05,06,NC,삼성,원정,20170506SSNC02017
3281,박진형,5,4,1,1,2,2,0,21,19,71,6.0,1.0,1.0,0.0,4.75,2017,05,07,롯데,KIA,홈,20170507HTLT02017
3282,박시영,0 ⅔,2,1,1,0,0,0,4,4,14,18.0,0.0,1.0,0.0,5.3,2017,05,07,롯데,KIA,홈,20170507HTLT02017
3283,윤길현,1 ⅓,0,0,0,0,2,0,4,4,20,15.0,0.0,1.0,0.0,5.52,2017,05,07,롯데,KIA,홈,20170507HTLT02017
3284,장시환,1,2,3,0,0,1,1,6,6,25,13.0,1.0,2.0,0.0,3.14,2017,05,07,롯데,KIA,홈,20170507HTLT02017
3285,강동호,1,0,0,0,0,1,0,3,3,11,5.0,0.0,0.0,0.0,1.23,2017,05,07,롯데,KIA,홈,20170507HTLT02017
3286,헥터,6,12,3,3,3,4,2,31,28,102,7.0,6.0,0.0,0.0,1.99,2017,05,07,롯데,KIA,원정,20170507HTLT02017
3287,김윤동,2,0,0,0,0,1,0,6,6,19,14.0,1.0,1.0,4.0,2.45,2017,05,07,롯데,KIA,원정,20170507HTLT02017
3288,임창용,1,1,0,0,0,2,0,4,4,15,14.0,2.0,1.0,4.0,2.25,2017,05,07,롯데,KIA,원정,20170507HTLT02017
3289,송은범,5 ⅓,5,4,4,5,5,0,26,19,104,7.0,0.0,3.0,1.0,6.04,2017,05,07,한화,KT,홈,20170507KTHH02017
3290,장민재,3 ⅔,6,6,6,1,3,2,18,17,57,11.0,0.0,3.0,0.0,6.17,2017,05,07,한화,KT,홈,20170507KTHH02017
3291,고영표,6,3,0,0,2,6,0,23,21,80,7.0,3.0,3.0,0.0,3.35,2017,05,07,한화,KT,원정,20170507KTHH02017
3292,심재민,0 ⅔,0,0,0,0,1,0,2,2,13,16.0,1.0,1.0,0.0,3.93,2017,05,07,한화,KT,원정,20170507KTHH02017
3293,이상화,0 ⅓,0,0,0,0,0,0,1,1,2,14.0,1.0,0.0,0.0,2.77,2017,05,07,한화,KT,원정,20170507KTHH02017
3294,엄상백,1,1,0,0,0,1,0,3,3,10,14.0,0.0,0.0,0.0,1.93,2017,05,07,한화,KT,원정,20170507KTHH02017
3295,배우열,1,0,0,0,0,1,0,3,3,11,4.0,0.0,0.0,0.0,4.76,2017,05,07,한화,KT,원정,20170507KTHH02017
3296,유희관,5 ⅓,11,6,6,2,1,0,28,25,100,7.0,2.0,1.0,0.0,4.34,2017,05,07,두산,LG,홈,20170507LGOB02017
3297,김강률,0 ⅔,2,3,3,1,1,0,5,4,13,12.0,0.0,1.0,0.0,6.08,2017,05,07,두산,LG,홈,20170507LGOB02017
3298,이현,1,1,0,0,1,1,0,5,3,15,14.0,1.0,2.0,3.0,2.76,2017,05,07,두산,LG,홈,20170507LGOB02017
3299,김성배,1,0,0,0,1,2,0,4,3,13,14.0,1.0,0.0,1.0,5.51,2017,05,07,두산,LG,홈,20170507LGOB02017
3300,이현호,1,2,1,1,0,0,0,5,5,13,9.0,1.0,0.0,0.0,2.79,2017,05,07,두산,LG,홈,20170507LGOB02017
3301,류제국,5 ⅓,6,3,3,4,3,0,26,22,102,7.0,6.0,1.0,0.0,3.05,2017,05,07,두산,LG,원정,20170507LGOB02017
3302,김지용,2 ⅓,1,1,1,0,2,1,8,8,33,14.0,0.0,0.0,0.0,0.64,2017,05,07,두산,LG,원정,20170507LGOB02017
3303,고우석,0 ⅔,1,0,0,1,2,0,4,3,17,8.0,0.0,0.0,0.0,4.91,2017,05,07,두산,LG,원정,20170507LGOB02017
3304,신정락,0 ⅔,0,0,0,0,1,0,2,2,6,15.0,0.0,0.0,7.0,2.08,2017,05,07,두산,LG,원정,20170507LGOB02017
3305,한현희,6,4,2,1,5,5,0,27,22,96,8.0,1.0,1.0,0.0,2.17,2017,05,07,키움,SSG,홈,20170507SKWO02017
3306,오주원,1,2,1,1,0,1,0,5,5,22,10.0,1.0,3.0,0.0,6.26,2017,05,07,키움,SSG,홈,20170507SKWO02017
3307,이보근,1,1,0,0,0,3,0,4,4,17,13.0,1.0,0.0,0.0,3.77,2017,05,07,키움,SSG,홈,20170507SKWO02017
3308,김세현,2,3,3,3,0,2,1,9,9,33,11.0,0.0,1.0,8.0,5.84,2017,05,07,키움,SSG,홈,20170507SKWO02017
3309,금민철,1,2,0,0,0,1,0,5,5,14,14.0,0.0,0.0,0.0,4.05,2017,05,07,키움,SSG,홈,20170507SKWO02017
3310,김상수,1,0,0,0,1,1,0,3,2,18,12.0,0.0,1.0,0.0,3.38,2017,05,07,키움,SSG,홈,20170507SKWO02017
3311,김태훈,4 ⅓,5,1,0,1,4,0,19,18,90,1.0,0.0,0.0,0.0,0.0,2017,05,07,키움,SSG,원정,20170507SKWO02017
3312,채병용,1 ⅓,1,2,2,2,0,0,8,5,34,14.0,3.0,1.0,0.0,4.19,2017,05,07,키움,SSG,원정,20170507SKWO02017
3313,박희수,0 ⅓,4,2,2,0,0,0,5,5,19,16.0,1.0,1.0,1.0,3.38,2017,05,07,키움,SSG,원정,20170507SKWO02017
3314,전유수,1,2,0,0,1,1,0,5,4,30,9.0,0.0,0.0,0.0,4.0,2017,05,07,키움,SSG,원정,20170507SKWO02017
3315,임준혁,1,1,1,1,3,0,0,7,3,33,13.0,0.0,0.0,0.0,4.6,2017,05,07,키움,SSG,원정,20170507SKWO02017
3316,서진용,2 ⅔,2,0,0,1,3,0,10,9,41,14.0,1.0,2.0,3.0,4.7,2017,05,07,키움,SSG,원정,20170507SKWO02017
3317,문광은,1 ⅓,1,0,0,1,1,0,6,5,25,8.0,0.0,0.0,0.0,3.68,2017,05,07,키움,SSG,원정,20170507SKWO02017
3318,최금강,4 ⅓,6,3,2,1,1,0,20,19,91,9.0,3.0,1.0,0.0,3.94,2017,05,07,NC,삼성,홈,20170507SSNC02017
3319,임정호,0 ⅓,0,0,0,0,0,0,1,1,8,14.0,1.0,0.0,0.0,2.45,2017,05,07,NC,삼성,홈,20170507SSNC02017
3320,김진성,1 ⅓,0,0,0,1,3,0,5,4,18,15.0,3.0,1.0,0.0,1.59,2017,05,07,NC,삼성,홈,20170507SSNC02017
3321,원종현,1,1,0,0,0,1,0,3,3,15,17.0,0.0,0.0,0.0,1.8,2017,05,07,NC,삼성,홈,20170507SSNC02017
3322,윤수호,1,1,0,0,1,1,0,5,4,22,17.0,1.0,0.0,0.0,5.19,2017,05,07,NC,삼성,홈,20170507SSNC02017
3323,강장산,1,0,0,0,0,1,0,3,3,7,3.0,0.0,0.0,0.0,0.0,2017,05,07,NC,삼성,홈,20170507SSNC02017
3324,우규민,4,9,6,4,2,1,1,23,21,78,6.0,0.0,2.0,0.0,5.79,2017,05,07,NC,삼성,원정,20170507SSNC02017
3325,김승현,1 ⅓,2,3,3,3,1,0,8,5,35,15.0,0.0,1.0,0.0,4.66,2017,05,07,NC,삼성,원정,20170507SSNC02017
3326,이승현,2,2,3,3,2,2,0,10,8,37,9.0,0.0,0.0,0.0,4.91,2017,05,07,NC,삼성,원정,20170507SSNC02017
3327,심창민,0 ⅔,1,1,1,0,1,1,4,4,18,13.0,1.0,2.0,2.0,5.17,2017,05,07,NC,삼성,원정,20170507SSNC02017
3328,양현종,6,5,3,3,1,7,1,24,23,85,7.0,7.0,0.0,0.0,1.9,2017,05,09,KIA,KT,홈,20170509KTHT02017
3329,손영민,2,6,1,1,0,1,0,10,10,31,9.0,0.0,0.0,0.0,9.28,2017,05,09,KIA,KT,홈,20170509KTHT02017
3330,김광수,1,1,0,0,0,2,0,4,4,21,6.0,0.0,0.0,0.0,17.55,2017,05,09,KIA,KT,홈,20170509KTHT02017
3331,정대현,5,12,9,9,4,3,3,31,26,117,7.0,2.0,5.0,0.0,7.61,2017,05,09,KIA,KT,원정,20170509KTHT02017
3332,배제성,2,1,0,0,0,2,0,7,7,27,6.0,0.0,0.0,0.0,6.75,2017,05,09,KIA,KT,원정,20170509KTHT02017
3333,홍성용,1,1,0,0,0,0,0,4,4,13,3.0,0.0,0.0,0.0,0.0,2017,05,09,KIA,KT,원정,20170509KTHT02017
3334,김진우,6,5,2,2,3,2,0,24,20,95,3.0,0.0,2.0,0.0,6.59,2017,05,10,KIA,KT,홈,20170510KTHT02017
3335,박지훈,2,1,0,0,1,1,0,7,6,29,13.0,1.0,0.0,0.0,3.0,2017,05,10,KIA,KT,홈,20170510KTHT02017
3336,심동섭,1,3,1,1,1,1,0,7,6,28,17.0,0.0,0.0,2.0,5.27,2017,05,10,KIA,KT,홈,20170510KTHT02017
3337,피어밴드,8,2,0,0,1,10,0,29,28,118,7.0,5.0,2.0,0.0,1.41,2017,05,10,KIA,KT,원정,20170510KTHT02017
3338,김재윤,1,1,0,0,0,1,0,4,4,18,12.0,0.0,0.0,8.0,0.0,2017,05,10,KIA,KT,원정,20170510KTHT02017
3339,윤성환,6 ⅔,8,1,1,1,5,0,29,27,121,7.0,1.0,3.0,0.0,4.0,2017,05,10,삼성,LG,홈,20170510LGSS02017
3340,장필준,1 ⅔,4,2,2,0,1,1,9,9,37,9.0,0.0,4.0,0.0,9.0,2017,05,10,삼성,LG,홈,20170510LGSS02017
3341,심창민,0 ⅓,2,3,3,1,0,1,4,3,15,14.0,1.0,2.0,2.0,6.75,2017,05,10,삼성,LG,홈,20170510LGSS02017
3342,김승현,0 ⅓,1,0,0,0,1,0,2,2,8,16.0,0.0,1.0,0.0,4.58,2017,05,10,삼성,LG,홈,20170510LGSS02017
3343,차우찬,8,4,1,1,0,4,1,28,28,115,7.0,4.0,2.0,0.0,2.28,2017,05,10,삼성,LG,원정,20170510LGSS02017
3344,최동환,1,0,0,0,0,1,0,3,3,8,15.0,1.0,0.0,1.0,1.62,2017,05,10,삼성,LG,원정,20170510LGSS02017
3345,배영수,4,7,3,2,2,4,1,22,19,88,6.0,3.0,1.0,0.0,3.99,2017,05,10,한화,롯데,홈,20170510LTHH02017
3346,송창식,2,1,1,1,1,3,0,7,6,36,21.0,2.0,0.0,0.0,4.66,2017,05,10,한화,롯데,홈,20170510LTHH02017
3347,김재영,0 ⅔,0,0,0,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0,2017,05,10,한화,롯데,홈,20170510LTHH02017
3348,권혁,0 ⅓,1,1,1,0,0,1,2,2,8,6.0,0.0,0.0,0.0,7.36,2017,05,10,한화,롯데,홈,20170510LTHH02017
3349,이동걸,0 ⅓,2,2,2,0,0,0,3,3,11,4.0,0.0,0.0,1.0,3.0,2017,05,10,한화,롯데,홈,20170510LTHH02017
3350,박정진,0 ⅔,3,1,1,1,2,0,6,5,23,18.0,0.0,1.0,0.0,7.43,2017,05,10,한화,롯데,홈,20170510LTHH02017
3351,심수창,1,1,0,0,0,2,0,4,4,16,15.0,0.0,0.0,0.0,3.0,2017,05,10,한화,롯데,홈,20170510LTHH02017
3352,송승준,5 ⅔,5,1,1,3,5,0,24,20,104,10.0,3.0,0.0,0.0,3.16,2017,05,10,한화,롯데,원정,20170510LTHH02017
3353,윤길현,1 ⅓,0,0,0,0,1,0,4,4,16,16.0,0.0,1.0,0.0,5.06,2017,05,10,한화,롯데,원정,20170510LTHH02017
3354,배장호,1,0,0,0,0,0,0,3,3,8,16.0,2.0,0.0,0.0,3.18,2017,05,10,한화,롯데,원정,20170510LTHH02017
3355,김유영,0 ⅔,0,0,0,0,1,0,2,2,7,7.0,0.0,0.0,0.0,0.9,2017,05,10,한화,롯데,원정,20170510LTHH02017
3356,강동호,0 ⅓,0,0,0,0,1,0,1,1,3,6.0,0.0,0.0,0.0,1.17,2017,05,10,한화,롯데,원정,20170510LTHH02017
3357,니퍼트,6,3,0,0,3,10,0,24,21,120,7.0,4.0,2.0,0.0,2.01,2017,05,10,두산,SSG,홈,20170510SKOB02017
3358,김강률,1,0,0,0,0,2,0,3,3,11,13.0,0.0,1.0,0.0,5.65,2017,05,10,두산,SSG,홈,20170510SKOB02017
3359,이현,1,2,0,0,0,1,0,5,5,31,15.0,1.0,2.0,3.0,2.6,2017,05,10,두산,SSG,홈,20170510SKOB02017
3360,이용찬,1,0,0,0,0,1,0,3,3,8,15.0,1.0,1.0,1.0,4.5,2017,05,10,두산,SSG,홈,20170510SKOB02017
3361,문승원,6,10,4,4,2,5,0,29,27,112,7.0,1.0,3.0,0.0,6.75,2017,05,10,두산,SSG,원정,20170510SKOB02017
3362,허건엽,1,2,1,1,0,0,0,5,5,18,1.0,0.0,0.0,0.0,9.0,2017,05,10,두산,SSG,원정,20170510SKOB02017
3363,임치영,1,3,1,1,0,1,0,6,6,17,1.0,0.0,0.0,0.0,9.0,2017,05,10,두산,SSG,원정,20170510SKOB02017
3364,맨쉽,5,3,0,0,0,4,0,18,18,78,7.0,7.0,0.0,0.0,1.49,2017,05,10,NC,키움,홈,20170510WONC02017
3365,임정호,1,1,0,0,0,2,0,4,4,23,15.0,1.0,0.0,0.0,2.16,2017,05,10,NC,키움,홈,20170510WONC02017
3366,원종현,2,3,0,0,0,1,0,9,9,31,18.0,0.0,0.0,0.0,1.64,2017,05,10,NC,키움,홈,20170510WONC02017
3367,임창민,1,1,0,0,0,2,0,4,4,14,16.0,1.0,0.0,11.0,1.02,2017,05,10,NC,키움,홈,20170510WONC02017
3368,최원태,6,7,3,3,0,8,0,25,25,109,7.0,3.0,4.0,0.0,3.75,2017,05,10,NC,키움,원정,20170510WONC02017
3369,김상수,1,0,0,0,0,1,0,3,3,12,13.0,0.0,1.0,0.0,3.09,2017,05,10,NC,키움,원정,20170510WONC02017
3370,하영민,1,1,0,0,0,0,0,4,4,9,1.0,0.0,0.0,0.0,0.0,2017,05,10,NC,키움,원정,20170510WONC02017
3371,팻딘,6,11,4,2,0,4,1,29,27,109,7.0,2.0,2.0,0.0,2.93,2017,05,11,KIA,KT,홈,20170511KTHT02017
3372,홍건희,2,1,0,0,0,2,0,6,6,25,7.0,0.0,1.0,0.0,12.46,2017,05,11,KIA,KT,홈,20170511KTHT02017
3373,한승혁,1,1,0,0,0,2,0,4,4,17,14.0,1.0,1.0,1.0,8.31,2017,05,11,KIA,KT,홈,20170511KTHT02017
3374,주권,5,2,1,1,1,2,0,18,17,63,6.0,1.0,3.0,0.0,9.0,2017,05,11,KIA,KT,원정,20170511KTHT02017
3375,심재민,1,1,0,0,0,1,0,4,4,14,17.0,1.0,1.0,0.0,3.72,2017,05,11,KIA,KT,원정,20170511KTHT02017
3376,엄상백,1,0,0,0,0,1,0,3,3,10,15.0,0.0,0.0,0.0,1.8,2017,05,11,KIA,KT,원정,20170511KTHT02017
3377,배우열,1,0,0,0,0,0,0,3,3,9,5.0,0.0,0.0,0.0,4.05,2017,05,11,KIA,KT,원정,20170511KTHT02017
3378,김재윤,1,2,1,0,0,0,0,5,5,15,13.0,0.0,0.0,9.0,0.0,2017,05,11,KIA,KT,원정,20170511KTHT02017
3379,페트릭,6,8,5,5,0,5,1,25,24,93,8.0,1.0,4.0,0.0,4.59,2017,05,11,삼성,LG,홈,20170511LGSS02017
3380,김승현,1 ⅓,1,2,2,2,1,0,7,5,27,17.0,0.0,2.0,0.0,5.14,2017,05,11,삼성,LG,홈,20170511LGSS02017
3381,심창민,0 ⅔,1,1,1,2,2,0,5,3,26,15.0,1.0,2.0,2.0,7.02,2017,05,11,삼성,LG,홈,20170511LGSS02017
3382,이승현,1,0,0,0,1,1,0,4,3,21,10.0,0.0,0.0,0.0,4.5,2017,05,11,삼성,LG,홈,20170511LGSS02017
3383,소사,4 ⅔,8,5,3,0,3,1,23,22,87,8.0,4.0,2.0,0.0,2.57,2017,05,11,삼성,LG,원정,20170511LGSS02017
3384,정찬헌,1 ⅔,0,0,0,1,1,0,5,4,25,14.0,1.0,2.0,2.0,4.05,2017,05,11,삼성,LG,원정,20170511LGSS02017
3385,진해수,0 ⅓,0,0,0,1,1,0,2,1,13,17.0,0.0,1.0,0.0,1.69,2017,05,11,삼성,LG,원정,20170511LGSS02017
3386,김지용,1 ⅓,0,0,0,0,1,0,4,4,17,15.0,1.0,0.0,0.0,0.59,2017,05,11,삼성,LG,원정,20170511LGSS02017
3387,신정락,1,1,0,0,0,0,0,3,3,10,16.0,0.0,0.0,8.0,1.93,2017,05,11,삼성,LG,원정,20170511LGSS02017
3388,오간도,8,4,1,1,3,7,0,30,27,104,8.0,4.0,2.0,0.0,3.21,2017,05,11,한화,롯데,홈,20170511LTHH02017
3389,정우람,1,0,0,0,0,1,0,3,3,12,14.0,3.0,0.0,5.0,1.84,2017,05,11,한화,롯데,홈,20170511LTHH02017
3390,박세웅,6,2,0,0,3,3,0,23,20,97,7.0,4.0,2.0,0.0,1.91,2017,05,11,한화,롯데,원정,20170511LTHH02017
3391,윤길현,0 ⅔,0,0,0,1,0,0,3,1,14,17.0,0.0,1.0,0.0,4.86,2017,05,11,한화,롯데,원정,20170511LTHH02017
3392,장시환,0 ⅔,2,2,2,3,0,0,6,3,29,14.0,1.0,3.0,0.0,4.2,2017,05,11,한화,롯데,원정,20170511LTHH02017
3393,손승락,0 ⅔,1,0,0,0,0,0,3,3,11,11.0,0.0,0.0,7.0,2.53,2017,05,11,한화,롯데,원정,20170511LTHH02017
3394,장원준,9,4,0,0,0,5,0,30,30,95,7.0,3.0,3.0,0.0,3.3,2017,05,11,두산,SSG,홈,20170511SKOB02017
3395,박종훈,3,5,6,3,6,2,0,20,13,82,7.0,3.0,3.0,0.0,5.29,2017,05,11,두산,SSG,원정,20170511SKOB02017
3396,임준혁,2,1,0,0,2,1,0,9,7,32,14.0,0.0,0.0,0.0,4.08,2017,05,11,두산,SSG,원정,20170511SKOB02017
3397,김주한,2,3,1,1,0,2,1,9,9,26,10.0,1.0,0.0,0.0,7.06,2017,05,11,두산,SSG,원정,20170511SKOB02017
3398,신재웅,1,1,0,0,0,0,0,4,4,12,3.0,0.0,0.0,0.0,0.0,2017,05,11,두산,SSG,원정,20170511SKOB02017
3399,해커,7,7,2,2,1,3,1,29,26,97,7.0,3.0,1.0,0.0,3.05,2017,05,11,NC,키움,홈,20170511WONC02017
3400,김진성,1 ⅔,2,0,0,0,3,0,6,6,23,16.0,3.0,1.0,0.0,1.48,2017,05,11,NC,키움,홈,20170511WONC02017
3401,윤수호,0,0,0,0,1,0,0,1,0,4,18.0,1.0,0.0,0.0,5.19,2017,05,11,NC,키움,홈,20170511WONC02017
3402,강윤구,0 ⅓,0,0,0,0,1,0,1,1,5,3.0,0.0,0.0,0.0,7.71,2017,05,11,NC,키움,홈,20170511WONC02017
3403,신재영,7,6,1,1,2,5,0,27,24,96,7.0,4.0,2.0,0.0,2.53,2017,05,11,NC,키움,원정,20170511WONC02017
3404,김세현,1,1,0,0,0,1,0,5,5,17,12.0,0.0,1.0,8.0,5.4,2017,05,11,NC,키움,원정,20170511WONC02017
3405,이보근,1,0,0,0,0,1,0,3,3,12,14.0,1.0,0.0,1.0,3.52,2017,05,11,NC,키움,원정,20170511WONC02017
3406,김대현,2,2,1,1,1,3,0,9,8,39,9.0,2.0,2.0,0.0,5.58,2017,05,12,LG,한화,홈,20170512HHLG02017
3407,허프,4,5,3,3,1,3,0,19,18,67,1.0,0.0,1.0,0.0,6.75,2017,05,12,LG,한화,홈,20170512HHLG02017
3408,최동환,2 ⅓,1,1,1,1,1,0,9,8,31,16.0,1.0,0.0,1.0,1.89,2017,05,12,LG,한화,홈,20170512HHLG02017
3409,윤지웅,0 ⅔,1,0,0,1,1,0,4,3,13,13.0,1.0,1.0,1.0,3.6,2017,05,12,LG,한화,홈,20170512HHLG02017
3410,이태양,5,5,1,1,0,4,0,20,20,84,7.0,1.0,3.0,0.0,6.41,2017,05,12,LG,한화,원정,20170512HHLG02017
3411,송창식,1 ⅓,1,1,1,2,2,0,7,4,35,22.0,2.0,0.0,0.0,4.75,2017,05,12,LG,한화,원정,20170512HHLG02017
3412,권혁,0 ⅔,0,0,0,0,0,0,2,2,5,7.0,0.0,0.0,0.0,6.23,2017,05,12,LG,한화,원정,20170512HHLG02017
3413,심수창,0,1,1,1,1,0,0,2,1,9,16.0,0.0,0.0,0.0,3.5,2017,05,12,LG,한화,원정,20170512HHLG02017
3414,정우람,2,2,0,0,0,3,0,8,8,39,15.0,3.0,0.0,6.0,1.62,2017,05,12,LG,한화,원정,20170512HHLG02017
3415,켈리,7,8,2,2,3,6,0,29,26,103,8.0,3.0,3.0,0.0,4.38,2017,05,12,SSG,KIA,홈,20170512HTSK02017
3416,채병용,1,0,0,0,0,0,0,3,3,10,15.0,3.0,1.0,0.0,3.98,2017,05,12,SSG,KIA,홈,20170512HTSK02017
3417,서진용,1,1,0,0,0,1,0,4,4,16,15.0,1.0,2.0,3.0,4.41,2017,05,12,SSG,KIA,홈,20170512HTSK02017
3418,임기영,5 ⅔,5,4,1,1,5,0,24,23,94,8.0,4.0,2.0,0.0,1.94,2017,05,12,SSG,KIA,원정,20170512HTSK02017
3419,김윤동,0 ⅓,1,1,1,0,1,1,2,2,5,15.0,1.0,1.0,4.0,2.82,2017,05,12,SSG,KIA,원정,20170512HTSK02017
3420,고효준,1,0,1,1,2,0,0,5,3,15,8.0,0.0,1.0,0.0,8.1,2017,05,12,SSG,KIA,원정,20170512HTSK02017
3421,손영민,0 ⅓,1,2,2,1,0,0,3,2,13,10.0,0.0,0.0,0.0,10.64,2017,05,12,SSG,KIA,원정,20170512HTSK02017
3422,한승혁,0 ⅔,1,0,0,0,0,0,3,3,10,15.0,1.0,1.0,1.0,7.9,2017,05,12,SSG,KIA,원정,20170512HTSK02017
3423,로치,6,6,5,5,2,2,1,26,22,80,8.0,2.0,4.0,0.0,3.72,2017,05,12,KT,NC,홈,20170512NCKT02017
3424,홍성용,1,0,0,0,0,0,0,3,3,11,4.0,0.0,0.0,0.0,0.0,2017,05,12,KT,NC,홈,20170512NCKT02017
3425,이상화,1,4,3,3,0,0,1,7,7,31,15.0,1.0,0.0,0.0,4.5,2017,05,12,KT,NC,홈,20170512NCKT02017
3426,배제성,1,0,0,0,1,0,0,3,2,7,7.0,0.0,0.0,0.0,6.17,2017,05,12,KT,NC,홈,20170512NCKT02017
3427,이민호,5,2,1,0,3,3,0,21,17,87,9.0,1.0,0.0,0.0,4.32,2017,05,12,KT,NC,원정,20170512NCKT02017
3428,원종현,1 ⅓,2,1,1,0,1,0,6,6,19,19.0,0.0,0.0,0.0,1.93,2017,05,12,KT,NC,원정,20170512NCKT02017
3429,임정호,0 ⅓,1,1,1,0,0,0,2,2,9,16.0,1.0,0.0,0.0,3.12,2017,05,12,KT,NC,원정,20170512NCKT02017
3430,김진성,0 ⅓,1,1,1,1,0,0,4,3,15,17.0,3.0,1.0,0.0,1.82,2017,05,12,KT,NC,원정,20170512NCKT02017
