,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
4893,정우람,1,2,0,0,0,2,0,5,5,26,25.0,0.0,1.0,0.0,3.15,2023,06,13,롯데,한화,원정,20230613HHLT02023
4894,김기중,0 ⅓,1,0,0,2,0,0,3,1,13,25.0,0.0,1.0,0.0,4.68,2023,06,13,롯데,한화,원정,20230613HHLT02023
4895,한승주,0 ⅔,0,0,0,1,1,0,3,2,11,25.0,0.0,1.0,0.0,3.41,2023,06,13,롯데,한화,원정,20230613HHLT02023
4896,송윤준,1,0,0,0,0,1,0,3,3,6,3.0,0.0,0.0,0.0,0.0,2023,06,13,롯데,한화,원정,20230613HHLT02023
4897,김규연,1,1,1,1,1,0,0,5,4,17,1.0,0.0,0.0,0.0,9.0,2023,06,13,롯데,한화,원정,20230613HHLT02023
4898,후라도,6,3,0,0,1,4,0,22,21,93,13.0,4.0,7.0,0.0,2.86,2023,06,13,키움,KIA,홈,20230613HTWO02023
4899,김성진,0 ⅔,0,0,0,3,0,0,5,2,28,26.0,1.0,0.0,0.0,1.14,2023,06,13,키움,KIA,홈,20230613HTWO02023
4900,양현,0 ⅓,0,0,0,0,0,0,1,1,3,25.0,0.0,3.0,0.0,3.2,2023,06,13,키움,KIA,홈,20230613HTWO02023
4901,김재웅,1,1,0,0,0,0,0,3,3,9,27.0,1.0,2.0,5.0,4.13,2023,06,13,키움,KIA,홈,20230613HTWO02023
4902,임창민,1,1,0,0,0,2,0,4,4,15,20.0,1.0,1.0,6.0,1.42,2023,06,13,키움,KIA,홈,20230613HTWO02023
4903,양현종,5,5,1,0,0,6,0,21,21,98,11.0,3.0,4.0,0.0,4.19,2023,06,13,키움,KIA,원정,20230613HTWO02023
4904,박준표,1,0,0,0,1,0,0,4,3,14,9.0,0.0,0.0,0.0,1.13,2023,06,13,키움,KIA,원정,20230613HTWO02023
4905,장현식,0 ⅔,1,0,0,0,1,0,3,3,13,18.0,0.0,2.0,2.0,2.87,2023,06,13,키움,KIA,원정,20230613HTWO02023
4906,이준영,0 ⅔,0,0,0,0,2,0,2,2,11,26.0,1.0,0.0,0.0,1.1,2023,06,13,키움,KIA,원정,20230613HTWO02023
4907,임기영,0 ⅔,1,0,0,1,1,0,4,3,16,23.0,0.0,0.0,1.0,2.79,2023,06,13,키움,KIA,원정,20230613HTWO02023
4908,엘리아스,7,3,0,0,0,7,0,23,23,99,4.0,3.0,1.0,0.0,2.42,2023,06,13,SSG,KT,홈,20230613KTSK02023
4909,문승원,1,2,1,1,1,2,0,6,5,24,17.0,2.0,2.0,1.0,4.85,2023,06,13,SSG,KT,홈,20230613KTSK02023
4910,고효준,1,0,0,0,1,1,0,5,4,24,27.0,2.0,1.0,0.0,2.86,2023,06,13,SSG,KT,홈,20230613KTSK02023
4911,엄상백,5,7,3,3,1,1,0,23,21,96,10.0,3.0,5.0,0.0,3.5,2023,06,13,SSG,KT,원정,20230613KTSK02023
4912,이상동,1 ⅓,2,0,0,2,0,0,8,6,23,4.0,1.0,0.0,0.0,3.18,2023,06,13,SSG,KT,원정,20230613KTSK02023
4913,전용주,0 ⅔,0,0,0,0,0,0,2,2,8,9.0,0.0,0.0,0.0,2.45,2023,06,13,SSG,KT,원정,20230613KTSK02023
4914,김민수,1,6,5,5,1,0,0,10,7,31,9.0,0.0,0.0,0.0,9.0,2023,06,13,SSG,KT,원정,20230613KTSK02023
4915,이용준,4,5,5,4,4,2,1,21,17,88,11.0,3.0,3.0,0.0,3.12,2023,06,13,NC,두산,홈,20230613OBNC02023
4916,정구범,2 ⅔,5,4,4,2,1,1,15,13,69,2.0,0.0,0.0,0.0,9.0,2023,06,13,NC,두산,홈,20230613OBNC02023
4917,송명기,1 ⅓,1,0,0,0,1,0,5,5,21,13.0,1.0,5.0,0.0,4.54,2023,06,13,NC,두산,홈,20230613OBNC02023
4918,하준영,1,3,2,2,0,0,1,6,6,21,25.0,1.0,0.0,0.0,4.24,2023,06,13,NC,두산,홈,20230613OBNC02023
4919,장원준,6,3,0,0,2,2,0,20,18,73,3.0,3.0,0.0,0.0,2.76,2023,06,13,NC,두산,원정,20230613OBNC02023
4920,김민규,1,1,0,0,0,0,0,4,4,13,1.0,0.0,0.0,0.0,0.0,2023,06,13,NC,두산,원정,20230613OBNC02023
4921,김정우,1,2,1,1,1,0,0,6,5,24,1.0,0.0,0.0,0.0,9.0,2023,06,13,NC,두산,원정,20230613OBNC02023
4922,정철원,1,1,3,3,2,0,1,6,4,22,25.0,4.0,2.0,0.0,4.91,2023,06,13,NC,두산,원정,20230613OBNC02023
4923,플럿코,6,3,1,0,1,6,0,23,22,102,13.0,8.0,0.0,0.0,1.82,2023,06,13,LG,삼성,홈,20230613SSLG02023
4924,정우영,1,1,0,0,0,1,0,4,4,17,31.0,0.0,4.0,0.0,4.67,2023,06,13,LG,삼성,홈,20230613SSLG02023
4925,함덕주,1,1,0,0,1,1,0,5,3,16,30.0,3.0,0.0,3.0,1.21,2023,06,13,LG,삼성,홈,20230613SSLG02023
4926,고우석,1,1,0,0,0,2,0,4,4,21,11.0,1.0,2.0,3.0,4.35,2023,06,13,LG,삼성,홈,20230613SSLG02023
4927,최채흥,5 ⅓,3,0,0,2,2,0,21,19,92,1.0,0.0,0.0,0.0,0.0,2023,06,13,LG,삼성,원정,20230613SSLG02023
4928,김대우,1 ⅓,1,1,1,1,0,0,6,3,20,17.0,0.0,0.0,0.0,2.86,2023,06,13,LG,삼성,원정,20230613SSLG02023
4929,이승현,1,1,1,1,2,0,0,6,3,11,23.0,1.0,2.0,3.0,4.43,2023,06,13,LG,삼성,원정,20230613SSLG02023
4930,이승현,0 ⅓,0,0,0,0,1,0,1,1,6,28.0,2.0,2.0,0.0,3.21,2023,06,13,LG,삼성,원정,20230613SSLG02023
4931,스트레일리,4,7,6,6,3,3,2,22,19,86,12.0,3.0,5.0,0.0,4.72,2023,06,14,롯데,한화,홈,20230614HHLT02023
4932,박진,2,2,1,1,3,1,0,11,8,45,3.0,0.0,0.0,0.0,5.4,2023,06,14,롯데,한화,홈,20230614HHLT02023
4933,김강현,2,1,1,1,1,0,0,8,6,36,1.0,0.0,0.0,0.0,4.5,2023,06,14,롯데,한화,홈,20230614HHLT02023
4934,김도규,1,0,0,0,0,0,0,3,3,18,23.0,0.0,2.0,1.0,6.27,2023,06,14,롯데,한화,홈,20230614HHLT02023
4935,김민우,1,0,0,0,1,3,0,4,3,22,12.0,1.0,6.0,0.0,6.97,2023,06,14,롯데,한화,원정,20230614HHLT02023
4936,한승주,3 ⅓,1,0,0,1,5,0,12,11,56,26.0,1.0,1.0,0.0,3.06,2023,06,14,롯데,한화,원정,20230614HHLT02023
4937,송윤준,1 ⅓,3,4,4,2,0,0,9,6,32,4.0,0.0,0.0,0.0,8.31,2023,06,14,롯데,한화,원정,20230614HHLT02023
4938,김기중,0,0,0,0,1,0,0,1,0,6,26.0,0.0,1.0,0.0,4.68,2023,06,14,롯데,한화,원정,20230614HHLT02023
4939,강재민,1 ⅓,0,0,0,0,0,0,4,4,12,29.0,1.0,2.0,0.0,3.64,2023,06,14,롯데,한화,원정,20230614HHLT02023
4940,김범수,1,0,0,0,0,0,0,3,3,11,27.0,2.0,2.0,0.0,3.63,2023,06,14,롯데,한화,원정,20230614HHLT02023
4941,박상원,1,0,0,0,0,1,0,3,3,9,18.0,2.0,0.0,3.0,3.38,2023,06,14,롯데,한화,원정,20230614HHLT02023
4942,최원태,7,8,1,1,0,3,0,28,27,95,13.0,5.0,3.0,0.0,2.69,2023,06,14,키움,KIA,홈,20230614HTWO02023
4943,김재웅,1,0,0,0,0,0,0,3,3,12,28.0,1.0,2.0,5.0,3.96,2023,06,14,키움,KIA,홈,20230614HTWO02023
4944,임창민,1,1,0,0,1,0,0,5,3,20,21.0,1.0,1.0,7.0,1.35,2023,06,14,키움,KIA,홈,20230614HTWO02023
4945,앤더슨,7,5,2,2,0,9,0,27,26,107,12.0,3.0,6.0,0.0,4.03,2023,06,14,키움,KIA,원정,20230614HTWO02023
4946,김유신,1,0,0,0,1,0,0,4,3,13,6.0,0.0,0.0,0.0,1.23,2023,06,14,키움,KIA,원정,20230614HTWO02023
4947,박종훈,3,5,8,8,6,1,1,19,13,79,11.0,1.0,5.0,0.0,6.2,2023,06,14,SSG,KT,홈,20230614KTSK02023
4948,백승건,3 ⅓,1,2,2,3,2,0,14,11,50,22.0,2.0,1.0,0.0,3.82,2023,06,14,SSG,KT,홈,20230614KTSK02023
4949,이로운,1 ⅔,5,3,3,2,2,0,12,9,45,18.0,2.0,0.0,0.0,4.84,2023,06,14,SSG,KT,홈,20230614KTSK02023
4950,서진용,1,1,1,1,0,1,1,4,4,11,27.0,1.0,0.0,20.0,1.32,2023,06,14,SSG,KT,홈,20230614KTSK02023
4951,배제성,5,5,1,1,4,4,0,23,19,98,11.0,2.0,5.0,0.0,3.83,2023,06,14,SSG,KT,원정,20230614KTSK02023
4952,주권,0,2,2,2,1,0,1,3,2,13,13.0,1.0,1.0,0.0,6.6,2023,06,14,SSG,KT,원정,20230614KTSK02023
4953,손동현,1,1,0,0,0,1,0,3,3,10,26.0,3.0,2.0,1.0,3.77,2023,06,14,SSG,KT,원정,20230614KTSK02023
4954,이선우,2,2,1,1,1,2,1,9,8,39,14.0,0.0,1.0,0.0,3.6,2023,06,14,SSG,KT,원정,20230614KTSK02023
4955,김민수,1,1,0,0,0,0,0,4,4,12,10.0,0.0,0.0,0.0,8.0,2023,06,14,SSG,KT,원정,20230614KTSK02023
4956,최성영,4,5,4,4,3,0,0,20,17,72,6.0,4.0,0.0,0.0,2.81,2023,06,14,NC,두산,홈,20230614OBNC02023
4957,조민석,1,0,0,0,1,0,0,3,2,14,16.0,0.0,0.0,0.0,1.8,2023,06,14,NC,두산,홈,20230614OBNC02023
4958,류진욱,1,0,0,0,1,2,0,3,2,17,20.0,0.0,1.0,0.0,0.92,2023,06,14,NC,두산,홈,20230614OBNC02023
4959,김영규,1,2,0,0,0,0,0,4,4,7,24.0,0.0,3.0,0.0,3.08,2023,06,14,NC,두산,홈,20230614OBNC02023
4960,김시훈,1,2,0,0,1,1,0,6,5,30,25.0,2.0,1.0,3.0,3.8,2023,06,14,NC,두산,홈,20230614OBNC02023
4961,이용찬,1,1,0,0,1,2,0,5,4,19,20.0,2.0,1.0,9.0,4.43,2023,06,14,NC,두산,홈,20230614OBNC02023
4962,알칸타라,5 ⅔,6,3,3,2,5,2,25,23,108,13.0,7.0,3.0,0.0,1.98,2023,06,14,NC,두산,원정,20230614OBNC02023
4963,이영하,0 ⅓,1,1,1,1,0,0,3,2,18,6.0,0.0,0.0,0.0,2.7,2023,06,14,NC,두산,원정,20230614OBNC02023
4964,정철원,2,1,0,0,1,4,0,8,7,32,26.0,4.0,2.0,0.0,4.55,2023,06,14,NC,두산,원정,20230614OBNC02023
4965,홍건희,0,2,1,0,1,0,0,4,3,8,26.0,0.0,2.0,14.0,2.08,2023,06,14,NC,두산,원정,20230614OBNC02023
4966,이상영,4,4,2,2,3,1,0,18,14,65,1.0,0.0,0.0,0.0,4.5,2023,06,14,LG,삼성,홈,20230614SSLG02023
4967,유영찬,1,0,0,0,0,1,0,3,3,14,30.0,3.0,1.0,0.0,3.41,2023,06,14,LG,삼성,홈,20230614SSLG02023
4968,정우영,1,1,0,0,0,0,0,4,4,18,32.0,0.0,4.0,0.0,4.5,2023,06,14,LG,삼성,홈,20230614SSLG02023
4969,김진성,1,1,0,0,0,1,0,5,3,16,31.0,1.0,1.0,0.0,3.54,2023,06,14,LG,삼성,홈,20230614SSLG02023
4970,박명근,1,0,0,0,1,1,0,5,4,29,28.0,1.0,0.0,5.0,2.36,2023,06,14,LG,삼성,홈,20230614SSLG02023
4971,함덕주,0 ⅓,0,0,0,2,0,0,4,2,23,31.0,3.0,0.0,3.0,1.2,2023,06,14,LG,삼성,홈,20230614SSLG02023
4972,백승현,0 ⅔,0,0,0,0,1,0,2,2,13,8.0,0.0,0.0,1.0,2.35,2023,06,14,LG,삼성,홈,20230614SSLG02023
4973,뷰캐넌,7,4,3,2,3,6,0,29,25,102,12.0,4.0,4.0,0.0,3.38,2023,06,14,LG,삼성,원정,20230614SSLG02023
4974,오승환,1,1,0,0,1,0,0,5,4,19,22.0,2.0,2.0,9.0,3.95,2023,06,14,LG,삼성,원정,20230614SSLG02023
4975,나균안,4,8,3,3,4,2,2,22,18,91,13.0,6.0,1.0,0.0,2.65,2023,06,15,롯데,한화,홈,20230615HHLT02023
4976,진승현,1,1,0,0,0,1,0,4,4,23,8.0,1.0,0.0,0.0,4.5,2023,06,15,롯데,한화,홈,20230615HHLT02023
4977,정성종,2,1,0,0,1,0,0,7,6,25,4.0,0.0,0.0,0.0,1.8,2023,06,15,롯데,한화,홈,20230615HHLT02023
4978,구승민,0 ⅓,2,1,1,1,0,0,4,3,9,29.0,0.0,1.0,3.0,3.38,2023,06,15,롯데,한화,홈,20230615HHLT02023
4979,최이준,0 ⅔,0,0,0,1,0,0,3,2,15,17.0,1.0,0.0,0.0,4.58,2023,06,15,롯데,한화,홈,20230615HHLT02023
4980,김원중,1,0,0,0,1,0,0,4,3,12,27.0,3.0,1.0,12.0,2.96,2023,06,15,롯데,한화,홈,20230615HHLT02023
4981,김도규,0,0,1,1,1,0,0,1,0,6,24.0,0.0,3.0,1.0,6.75,2023,06,15,롯데,한화,홈,20230615HHLT02023
4982,신정락,1,2,0,0,1,2,0,6,4,17,14.0,2.0,0.0,0.0,4.85,2023,06,15,롯데,한화,홈,20230615HHLT02023
4983,페냐,5 ⅓,3,2,2,1,6,1,19,18,92,13.0,4.0,4.0,0.0,3.36,2023,06,15,롯데,한화,원정,20230615HHLT02023
4984,강재민,1 ⅔,0,0,0,1,2,0,5,4,22,30.0,1.0,2.0,0.0,3.45,2023,06,15,롯데,한화,원정,20230615HHLT02023
4985,김범수,1,2,1,1,0,0,0,4,4,19,28.0,2.0,2.0,0.0,3.86,2023,06,15,롯데,한화,원정,20230615HHLT02023
4986,박상원,2,2,1,1,0,3,0,8,8,29,19.0,3.0,0.0,3.0,3.48,2023,06,15,롯데,한화,원정,20230615HHLT02023
4987,정찬헌,4,5,5,5,1,1,1,18,16,74,8.0,1.0,4.0,0.0,4.22,2023,06,15,키움,KIA,홈,20230615HTWO02023
4988,이명종,1 ⅓,3,3,2,2,0,0,9,7,34,10.0,2.0,1.0,0.0,1.72,2023,06,15,키움,KIA,홈,20230615HTWO02023
4989,양현,0 ⅔,1,0,0,0,1,0,2,2,6,26.0,0.0,3.0,0.0,3.12,2023,06,15,키움,KIA,홈,20230615HTWO02023
4990,윤정현,2,0,0,0,3,0,0,8,5,34,4.0,0.0,0.0,0.0,1.5,2023,06,15,키움,KIA,홈,20230615HTWO02023
4991,김선기,1,1,0,0,0,1,0,4,4,22,4.0,0.0,0.0,0.0,5.4,2023,06,15,키움,KIA,홈,20230615HTWO02023
4992,메디나,3 ⅓,6,3,3,2,0,0,18,16,71,11.0,2.0,6.0,0.0,5.79,2023,06,15,키움,KIA,원정,20230615HTWO02023
4993,이준영,0 ⅓,0,0,0,2,0,0,3,1,17,27.0,1.0,0.0,0.0,1.08,2023,06,15,키움,KIA,원정,20230615HTWO02023
4994,장현식,1 ⅓,1,0,0,0,2,0,5,5,19,19.0,1.0,2.0,2.0,2.65,2023,06,15,키움,KIA,원정,20230615HTWO02023
4995,김유신,0 ⅔,2,0,0,0,0,0,4,4,16,7.0,0.0,0.0,0.0,1.13,2023,06,15,키움,KIA,원정,20230615HTWO02023
4996,박준표,0 ⅓,0,0,0,0,0,0,1,1,4,10.0,0.0,0.0,0.0,1.08,2023,06,15,키움,KIA,원정,20230615HTWO02023
4997,황동하,2,0,0,0,1,2,0,7,6,29,4.0,0.0,0.0,0.0,2.25,2023,06,15,키움,KIA,원정,20230615HTWO02023
4998,최지민,1,2,1,1,1,2,0,6,5,29,26.0,2.0,2.0,1.0,1.76,2023,06,15,키움,KIA,원정,20230615HTWO02023
4999,오원석,4,5,5,3,1,2,1,19,17,88,12.0,4.0,4.0,0.0,4.05,2023,06,15,SSG,KT,홈,20230615KTSK02023
5000,최민준,2,1,1,1,0,1,1,7,7,25,26.0,4.0,2.0,0.0,2.3,2023,06,15,SSG,KT,홈,20230615KTSK02023
5001,노경은,1,0,0,0,0,1,0,3,3,14,30.0,4.0,2.0,2.0,2.53,2023,06,15,SSG,KT,홈,20230615KTSK02023
5002,고효준,1,1,1,1,0,1,1,4,4,19,28.0,2.0,1.0,0.0,3.13,2023,06,15,SSG,KT,홈,20230615KTSK02023
5003,신헌민,1,1,0,0,0,1,0,4,4,17,6.0,0.0,0.0,0.0,2.84,2023,06,15,SSG,KT,홈,20230615KTSK02023
5004,고영표,7,7,3,3,0,4,1,27,27,98,12.0,5.0,3.0,0.0,3.34,2023,06,15,SSG,KT,원정,20230615KTSK02023
5005,박영현,1 ⅓,0,0,0,0,0,0,4,4,13,28.0,1.0,2.0,1.0,2.25,2023,06,15,SSG,KT,원정,20230615KTSK02023
5006,전용주,0 ⅔,0,0,0,0,1,0,2,2,6,10.0,0.0,0.0,0.0,2.25,2023,06,15,SSG,KT,원정,20230615KTSK02023
5007,신민혁,4 ⅔,5,1,1,3,2,1,21,18,108,9.0,3.0,2.0,0.0,4.83,2023,06,15,NC,두산,홈,20230615OBNC02023
5008,조민석,1 ⅓,1,0,0,0,3,0,5,5,20,17.0,1.0,0.0,0.0,1.65,2023,06,15,NC,두산,홈,20230615OBNC02023
5009,송명기,1 ⅓,3,2,2,2,0,1,8,6,27,14.0,1.0,5.0,0.0,4.83,2023,06,15,NC,두산,홈,20230615OBNC02023
5010,임정호,1 ⅔,1,0,0,0,1,0,4,4,12,26.0,0.0,0.0,0.0,1.66,2023,06,15,NC,두산,홈,20230615OBNC02023
5011,최원준,3,7,7,7,3,2,1,18,15,86,10.0,1.0,6.0,0.0,5.81,2023,06,15,NC,두산,원정,20230615OBNC02023
5012,이병헌,0 ⅓,2,2,1,1,0,0,4,3,18,23.0,0.0,0.0,0.0,4.73,2023,06,15,NC,두산,원정,20230615OBNC02023
5013,이형범,1 ⅓,0,0,0,1,0,0,5,4,26,16.0,1.0,0.0,0.0,4.42,2023,06,15,NC,두산,원정,20230615OBNC02023
5014,박정수,2 ⅓,1,1,1,1,1,0,9,8,27,11.0,1.0,0.0,0.0,5.4,2023,06,15,NC,두산,원정,20230615OBNC02023
5015,김정우,1,0,0,0,0,1,0,3,3,8,2.0,0.0,0.0,0.0,4.5,2023,06,15,NC,두산,원정,20230615OBNC02023
5016,임찬규,5,5,3,3,4,1,0,24,19,97,14.0,5.0,1.0,0.0,3.1,2023,06,15,LG,삼성,홈,20230615SSLG02023
5017,이정용,1,0,0,0,0,0,0,3,3,7,21.0,3.0,0.0,3.0,5.12,2023,06,15,LG,삼성,홈,20230615SSLG02023
5018,김진성,0 ⅓,1,0,0,1,0,0,3,2,14,32.0,1.0,1.0,0.0,3.49,2023,06,15,LG,삼성,홈,20230615SSLG02023
5019,최동환,1 ⅔,0,0,0,0,0,0,4,4,10,12.0,0.0,0.0,0.0,2.13,2023,06,15,LG,삼성,홈,20230615SSLG02023
5020,백승현,1,0,0,0,0,1,0,3,3,20,9.0,0.0,0.0,1.0,2.08,2023,06,15,LG,삼성,홈,20230615SSLG02023
5021,황동재,5,4,1,1,1,4,1,20,19,67,2.0,0.0,1.0,0.0,4.22,2023,06,15,LG,삼성,원정,20230615SSLG02023
5022,홍정우,0,3,3,3,0,0,1,3,3,15,16.0,2.0,3.0,0.0,7.8,2023,06,15,LG,삼성,원정,20230615SSLG02023
5023,우규민,0 ⅓,2,2,1,0,0,0,3,2,6,24.0,2.0,0.0,0.0,5.68,2023,06,15,LG,삼성,원정,20230615SSLG02023
5024,이승현,0 ⅔,3,3,0,0,0,0,6,6,21,29.0,2.0,2.0,0.0,3.14,2023,06,15,LG,삼성,원정,20230615SSLG02023
5025,문용익,1,0,0,0,1,1,0,4,3,10,9.0,0.0,0.0,0.0,1.86,2023,06,15,LG,삼성,원정,20230615SSLG02023
5026,이재익,1,0,0,0,1,0,0,4,3,14,10.0,0.0,0.0,0.0,5.4,2023,06,15,LG,삼성,원정,20230615SSLG02023
5027,맥카티,6,5,1,1,0,5,0,23,23,95,12.0,6.0,3.0,0.0,2.48,2023,06,16,SSG,롯데,홈,20230616LTSK02023
5028,문승원,1,0,0,0,0,1,0,3,3,11,18.0,2.0,2.0,1.0,4.73,2023,06,16,SSG,롯데,홈,20230616LTSK02023
5029,임준섭,2,2,0,0,2,0,0,8,6,28,20.0,0.0,0.0,0.0,2.29,2023,06,16,SSG,롯데,홈,20230616LTSK02023
5030,한현희,4 ⅓,6,5,5,4,2,2,22,18,100,12.0,4.0,7.0,0.0,4.89,2023,06,16,SSG,롯데,원정,20230616LTSK02023
5031,박진,1 ⅔,4,3,3,3,1,1,12,8,47,4.0,0.0,0.0,0.0,9.0,2023,06,16,SSG,롯데,원정,20230616LTSK02023
5032,윤명준,1,4,4,4,0,0,2,7,7,23,16.0,0.0,1.0,0.0,7.71,2023,06,16,SSG,롯데,원정,20230616LTSK02023
5033,신정락,1,1,0,0,1,0,0,4,3,10,15.0,2.0,0.0,0.0,4.5,2023,06,16,SSG,롯데,원정,20230616LTSK02023
5034,이의리,3 ⅔,3,7,7,6,3,0,19,12,87,13.0,6.0,3.0,0.0,3.66,2023,06,16,KIA,NC,홈,20230616NCHT02023
5035,곽도규,0,0,1,1,1,0,0,1,0,4,6.0,0.0,0.0,0.0,9.0,2023,06,16,KIA,NC,홈,20230616NCHT02023
5036,황동하,0 ⅔,3,2,0,1,1,0,7,6,23,5.0,0.0,0.0,0.0,2.08,2023,06,16,KIA,NC,홈,20230616NCHT02023
5037,김유신,1 ⅔,1,0,0,1,1,0,6,4,23,8.0,0.0,0.0,0.0,0.93,2023,06,16,KIA,NC,홈,20230616NCHT02023
5038,박준표,0 ⅓,1,1,1,0,0,0,2,2,6,11.0,0.0,0.0,0.0,2.08,2023,06,16,KIA,NC,홈,20230616NCHT02023
5039,이준영,0 ⅔,1,0,0,0,1,0,3,3,17,28.0,1.0,0.0,0.0,1.04,2023,06,16,KIA,NC,홈,20230616NCHT02023
5040,임기영,2,1,0,0,0,3,0,7,7,25,24.0,1.0,0.0,1.0,2.66,2023,06,16,KIA,NC,홈,20230616NCHT02023
5041,이재학,3 ⅓,4,7,7,4,0,1,19,14,76,5.0,2.0,1.0,0.0,2.86,2023,06,16,KIA,NC,원정,20230616NCHT02023
5042,하준영,0 ⅔,2,2,2,0,1,1,4,4,16,26.0,1.0,0.0,0.0,4.88,2023,06,16,KIA,NC,원정,20230616NCHT02023
5043,류진욱,1,0,0,0,1,0,0,4,3,14,21.0,0.0,1.0,0.0,0.87,2023,06,16,KIA,NC,원정,20230616NCHT02023
5044,김영규,1 ⅔,0,0,0,2,1,0,6,4,24,25.0,0.0,3.0,0.0,2.89,2023,06,16,KIA,NC,원정,20230616NCHT02023
5045,김시훈,0 ⅓,0,1,1,1,0,0,2,1,10,26.0,2.0,1.0,3.0,4.15,2023,06,16,KIA,NC,원정,20230616NCHT02023
5046,임정호,0 ⅔,3,3,3,0,0,2,5,5,21,27.0,0.0,1.0,0.0,2.82,2023,06,16,KIA,NC,원정,20230616NCHT02023
5047,전사민,0 ⅓,0,0,0,0,0,0,1,1,1,3.0,0.0,0.0,1.0,0.0,2023,06,16,KIA,NC,원정,20230616NCHT02023
5048,이민호,5,3,2,2,2,1,0,20,18,91,4.0,0.0,2.0,0.0,3.86,2023,06,16,LG,두산,홈,20230616OBLG02023
5049,정우영,0,2,2,0,1,0,0,3,2,9,33.0,0.0,4.0,0.0,4.5,2023,06,16,LG,두산,홈,20230616OBLG02023
5050,박명근,1,0,0,0,0,2,0,4,3,15,29.0,1.0,0.0,5.0,2.28,2023,06,16,LG,두산,홈,20230616OBLG02023
5051,유영찬,1 ⅔,3,0,0,2,1,0,10,8,33,31.0,4.0,1.0,0.0,3.24,2023,06,16,LG,두산,홈,20230616OBLG02023
5052,함덕주,0 ⅓,0,0,0,0,0,0,1,1,1,32.0,3.0,0.0,3.0,1.19,2023,06,16,LG,두산,홈,20230616OBLG02023
5053,고우석,1,1,0,0,1,1,0,4,3,16,12.0,1.0,2.0,4.0,3.97,2023,06,16,LG,두산,홈,20230616OBLG02023
5054,최승용,4 ⅓,4,4,4,5,1,0,21,14,82,13.0,2.0,6.0,0.0,5.88,2023,06,16,LG,두산,원정,20230616OBLG02023
5055,박치국,0 ⅔,3,0,0,0,0,0,5,5,17,29.0,2.0,0.0,2.0,3.2,2023,06,16,LG,두산,원정,20230616OBLG02023
5056,이영하,1 ⅓,2,1,1,2,1,0,8,6,30,7.0,0.0,1.0,0.0,3.38,2023,06,16,LG,두산,원정,20230616OBLG02023
5057,정철원,1,1,2,0,1,1,0,5,4,25,27.0,4.0,2.0,0.0,4.4,2023,06,16,LG,두산,원정,20230616OBLG02023
5058,김정우,0 ⅔,0,0,0,0,2,0,3,3,9,3.0,0.0,0.0,0.0,3.38,2023,06,16,LG,두산,원정,20230616OBLG02023
5059,벤자민,7,5,5,5,1,9,1,28,26,105,13.0,6.0,3.0,0.0,4.67,2023,06,16,KT,삼성,홈,20230616SSKT02023
5060,박영현,0 ⅓,2,1,0,0,0,0,3,3,7,29.0,1.0,2.0,1.0,2.23,2023,06,16,KT,삼성,홈,20230616SSKT02023
5061,이상동,0 ⅔,0,0,0,1,2,0,3,2,12,5.0,1.0,0.0,0.0,2.84,2023,06,16,KT,삼성,홈,20230616SSKT02023
5062,김재윤,1,0,0,0,0,1,0,3,3,7,21.0,2.0,2.0,8.0,1.42,2023,06,16,KT,삼성,홈,20230616SSKT02023
5063,수아레즈,6,8,2,2,1,7,0,28,27,120,12.0,2.0,5.0,0.0,4.79,2023,06,16,KT,삼성,원정,20230616SSKT02023
5064,최지광,0 ⅔,1,2,2,2,0,0,6,4,22,1.0,0.0,0.0,0.0,27.0,2023,06,16,KT,삼성,원정,20230616SSKT02023
5065,김대우,0 ⅓,0,0,0,0,1,0,1,1,6,18.0,0.0,0.0,0.0,2.83,2023,06,16,KT,삼성,원정,20230616SSKT02023
5066,오승환,0 ⅓,2,2,1,0,0,0,3,2,7,23.0,2.0,2.0,9.0,4.23,2023,06,16,KT,삼성,원정,20230616SSKT02023
5067,이승현,0 ⅔,2,1,1,1,1,0,6,5,20,24.0,1.0,3.0,3.0,4.7,2023,06,16,KT,삼성,원정,20230616SSKT02023
5068,산체스,5 ⅓,10,2,2,0,2,0,25,23,94,7.0,3.0,0.0,0.0,1.67,2023,06,16,한화,키움,홈,20230616WOHH02023
5069,정우람,0 ⅔,0,0,0,1,0,0,3,2,19,26.0,0.0,1.0,0.0,3.05,2023,06,16,한화,키움,홈,20230616WOHH02023
5070,이태양,2 ⅓,0,0,0,2,2,0,9,5,33,23.0,0.0,0.0,0.0,2.08,2023,06,16,한화,키움,홈,20230616WOHH02023
5071,김범수,0 ⅔,0,0,0,1,1,0,3,2,7,29.0,2.0,2.0,0.0,3.75,2023,06,16,한화,키움,홈,20230616WOHH02023
5072,주현상,2,0,0,0,1,2,0,7,6,25,7.0,0.0,1.0,0.0,5.4,2023,06,16,한화,키움,홈,20230616WOHH02023
5073,김기중,1,1,0,0,2,0,0,5,3,24,27.0,0.0,1.0,0.0,4.5,2023,06,16,한화,키움,홈,20230616WOHH02023
5074,안우진,7,5,1,1,1,8,0,27,26,97,13.0,4.0,4.0,0.0,1.77,2023,06,16,한화,키움,원정,20230616WOHH02023
