,투수명,이닝,피안타,실점,자책,4사구,삼진,피홈런,타자,타수,투구수,경기,승리,패전,세이브,평균자책,연도,월,일,소속팀,상대팀,경기장,matchid
3413,차우찬,5,7,1,1,3,3,0,25,22,95,26.0,12.0,8.0,0.0,4.29,2019,09,10,한화,LG,원정,20190910LGHH02019
3414,송은범,1 ⅔,2,1,1,0,1,0,7,7,22,54.0,0.0,4.0,1.0,4.61,2019,09,10,한화,LG,원정,20190910LGHH02019
3415,정우영,1 ⅓,1,0,0,0,0,0,4,4,15,50.0,4.0,4.0,1.0,2.95,2019,09,10,한화,LG,원정,20190910LGHH02019
3416,고우석,1,0,0,0,0,2,0,3,3,12,58.0,8.0,2.0,29.0,1.29,2019,09,10,한화,LG,원정,20190910LGHH02019
3417,레일리,6,7,4,4,5,4,2,30,25,104,28.0,5.0,13.0,0.0,3.82,2019,09,11,롯데,KIA,홈,20190911HTLT02019
3418,송승준,1,1,0,0,0,0,0,4,4,19,7.0,0.0,1.0,0.0,5.4,2019,09,11,롯데,KIA,홈,20190911HTLT02019
3419,오현택,1,1,0,0,0,1,0,4,4,23,11.0,1.0,0.0,0.0,6.23,2019,09,11,롯데,KIA,홈,20190911HTLT02019
3420,박근홍,1,0,0,0,0,1,0,2,2,9,22.0,1.0,0.0,0.0,5.19,2019,09,11,롯데,KIA,홈,20190911HTLT02019
3421,양현종,9,3,0,0,0,7,0,31,30,86,28.0,16.0,8.0,0.0,2.25,2019,09,11,롯데,KIA,원정,20190911HTLT02019
3422,백정현,3,6,5,5,4,0,1,19,15,75,25.0,7.0,9.0,0.0,4.31,2019,09,11,삼성,KT,홈,20190911KTSS02019
3423,김대우,1 ⅔,3,1,1,1,2,0,8,7,33,37.0,5.0,1.0,0.0,5.09,2019,09,11,삼성,KT,홈,20190911KTSS02019
3424,임현준,1,0,0,0,0,2,0,3,3,16,65.0,0.0,0.0,0.0,3.32,2019,09,11,삼성,KT,홈,20190911KTSS02019
3425,최지광,1,3,2,2,0,1,0,6,6,30,57.0,3.0,7.0,2.0,4.0,2019,09,11,삼성,KT,홈,20190911KTSS02019
3426,장필준,1 ⅓,1,0,0,1,0,0,6,5,25,55.0,3.0,3.0,11.0,3.64,2019,09,11,삼성,KT,홈,20190911KTSS02019
3427,우규민,1,0,0,0,0,0,0,3,3,10,49.0,2.0,6.0,13.0,2.48,2019,09,11,삼성,KT,홈,20190911KTSS02019
3428,김민수,3,6,8,8,2,3,2,17,15,71,22.0,5.0,4.0,2.0,5.28,2019,09,11,삼성,KT,원정,20190911KTSS02019
3429,전유수,1 ⅔,2,0,0,1,1,0,8,7,24,57.0,2.0,1.0,1.0,3.1,2019,09,11,삼성,KT,원정,20190911KTSS02019
3430,김재윤,1,1,2,2,1,2,1,5,4,26,35.0,1.0,2.0,7.0,2.5,2019,09,11,삼성,KT,원정,20190911KTSS02019
3431,정성곤,1 ⅓,2,1,1,1,0,1,7,6,29,51.0,3.0,3.0,8.0,5.64,2019,09,11,삼성,KT,원정,20190911KTSS02019
3432,손동현,1,0,0,0,0,0,0,3,3,10,31.0,2.0,3.0,0.0,6.11,2019,09,11,삼성,KT,원정,20190911KTSS02019
3433,채드벨,7,8,4,4,1,5,0,29,28,98,26.0,9.0,9.0,0.0,3.74,2019,09,11,한화,LG,홈,20190911LGHH02019
3434,이태양,1,0,0,0,0,2,0,3,3,15,50.0,1.0,6.0,0.0,6.02,2019,09,11,한화,LG,홈,20190911LGHH02019
3435,안영명,0 ⅓,2,1,1,0,0,0,3,3,18,62.0,4.0,7.0,0.0,4.06,2019,09,11,한화,LG,홈,20190911LGHH02019
3436,정우람,0 ⅔,0,0,0,0,0,0,2,2,8,50.0,4.0,2.0,20.0,1.41,2019,09,11,한화,LG,홈,20190911LGHH02019
3437,임찬규,2,7,6,6,1,1,0,14,13,55,28.0,1.0,5.0,0.0,5.56,2019,09,11,한화,LG,원정,20190911LGHH02019
3438,이우찬,1 ⅔,0,0,0,5,2,0,8,3,42,28.0,5.0,3.0,0.0,4.81,2019,09,11,한화,LG,원정,20190911LGHH02019
3439,여건욱,2,3,2,2,1,2,0,10,9,26,22.0,0.0,0.0,0.0,4.44,2019,09,11,한화,LG,원정,20190911LGHH02019
3440,문광은,1 ⅓,1,0,0,2,0,0,7,5,26,28.0,1.0,1.0,1.0,4.82,2019,09,11,한화,LG,원정,20190911LGHH02019
3441,최동환,1,2,1,1,1,0,0,6,5,16,17.0,1.0,0.0,0.0,6.04,2019,09,11,한화,LG,원정,20190911LGHH02019
3442,린드블럼,6,5,2,2,2,6,1,25,23,97,27.0,20.0,2.0,0.0,2.15,2019,09,11,두산,NC,홈,20190911NCOB02019
3443,박치국,0 ⅓,1,0,0,0,0,0,2,1,5,57.0,2.0,2.0,3.0,4.5,2019,09,11,두산,NC,홈,20190911NCOB02019
3444,권혁,0 ⅔,1,1,1,0,0,0,3,3,17,49.0,2.0,2.0,1.0,5.12,2019,09,11,두산,NC,홈,20190911NCOB02019
3445,최원준,0 ⅓,1,1,1,0,0,0,2,1,6,28.0,1.0,2.0,1.0,2.33,2019,09,11,두산,NC,홈,20190911NCOB02019
3446,함덕주,0 ⅔,1,0,0,0,0,0,3,2,10,55.0,1.0,4.0,16.0,3.02,2019,09,11,두산,NC,홈,20190911NCOB02019
3447,배영수,0 ⅔,0,0,0,0,0,0,2,2,4,33.0,1.0,2.0,0.0,4.43,2019,09,11,두산,NC,홈,20190911NCOB02019
3448,이형범,0 ⅓,0,0,0,0,0,0,1,1,1,61.0,6.0,2.0,17.0,2.25,2019,09,11,두산,NC,홈,20190911NCOB02019
3449,최성영,7,1,0,0,2,1,0,24,22,100,23.0,4.0,1.0,0.0,3.53,2019,09,11,두산,NC,원정,20190911NCOB02019
3450,박진우,1,1,0,0,0,2,0,4,4,16,34.0,7.0,7.0,0.0,3.35,2019,09,11,두산,NC,원정,20190911NCOB02019
3451,강윤구,1,0,0,0,0,2,0,3,3,12,60.0,3.0,3.0,0.0,4.78,2019,09,11,두산,NC,원정,20190911NCOB02019
3452,김광현,6,10,3,3,0,9,0,27,27,90,27.0,15.0,6.0,0.0,2.61,2019,09,11,SK,키움,홈,20190911WOSK02019
3453,정영일,1,0,0,0,1,1,0,4,3,16,38.0,1.0,1.0,1.0,2.78,2019,09,11,SK,키움,홈,20190911WOSK02019
3454,박민호,1,1,1,0,0,0,0,4,3,15,43.0,2.0,1.0,0.0,2.33,2019,09,11,SK,키움,홈,20190911WOSK02019
3455,박희수,1,1,0,0,0,1,0,3,3,12,30.0,0.0,0.0,1.0,1.05,2019,09,11,SK,키움,홈,20190911WOSK02019
3456,요키시,6,2,2,2,3,4,1,22,18,91,27.0,12.0,8.0,0.0,3.25,2019,09,11,SK,키움,원정,20190911WOSK02019
3457,김상수,1,0,0,0,0,2,0,3,3,14,61.0,3.0,4.0,0.0,3.14,2019,09,11,SK,키움,원정,20190911WOSK02019
3458,조상우,1,1,0,0,1,0,0,5,4,20,41.0,2.0,4.0,18.0,2.88,2019,09,11,SK,키움,원정,20190911WOSK02019
3459,오주원,1,2,0,0,0,1,0,5,5,18,52.0,2.0,2.0,17.0,1.99,2019,09,11,SK,키움,원정,20190911WOSK02019
3460,브리검,0 ⅔,0,0,0,3,0,0,5,2,24,27.0,12.0,5.0,0.0,3.01,2019,09,12,키움,LG,홈,20190912LGWO02019
3461,양현,1 ⅓,2,2,2,1,1,0,7,6,28,26.0,1.0,0.0,0.0,2.23,2019,09,12,키움,LG,홈,20190912LGWO02019
3462,윤영삼,1 ⅔,1,0,0,1,2,0,6,4,28,52.0,3.0,3.0,1.0,2.92,2019,09,12,키움,LG,홈,20190912LGWO02019
3463,이영준,2 ⅓,0,0,0,0,1,0,7,7,28,28.0,1.0,0.0,0.0,2.76,2019,09,12,키움,LG,홈,20190912LGWO02019
3464,한현희,0 ⅔,1,0,0,0,0,0,3,2,5,57.0,7.0,5.0,0.0,3.31,2019,09,12,키움,LG,홈,20190912LGWO02019
3465,조상우,1 ⅓,0,0,0,0,0,0,4,4,12,42.0,2.0,4.0,18.0,2.79,2019,09,12,키움,LG,홈,20190912LGWO02019
3466,오주원,1,1,0,0,0,1,0,4,3,12,53.0,3.0,2.0,17.0,1.95,2019,09,12,키움,LG,홈,20190912LGWO02019
3467,윌슨,7,4,2,2,1,7,0,24,23,97,28.0,13.0,7.0,0.0,3.14,2019,09,12,키움,LG,원정,20190912LGWO02019
3468,정우영,1,2,1,1,4,0,0,8,4,16,51.0,4.0,5.0,1.0,3.05,2019,09,12,키움,LG,원정,20190912LGWO02019
3469,송은범,0 ⅓,0,0,0,1,1,0,2,1,9,55.0,0.0,4.0,1.0,4.58,2019,09,12,키움,LG,원정,20190912LGWO02019
3470,배제성,5,9,6,6,3,3,0,26,23,98,27.0,9.0,10.0,0.0,4.04,2019,09,12,KT,NC,홈,20190912NCKT02019
3471,주권,1 ⅓,0,0,0,0,1,0,4,4,17,66.0,5.0,2.0,2.0,3.07,2019,09,12,KT,NC,홈,20190912NCKT02019
3472,김재윤,0 ⅔,1,0,0,1,0,0,4,3,19,36.0,1.0,2.0,7.0,2.45,2019,09,12,KT,NC,홈,20190912NCKT02019
3473,전유수,1,2,1,1,0,0,0,5,5,14,58.0,2.0,1.0,1.0,3.19,2019,09,12,KT,NC,홈,20190912NCKT02019
3474,이대은,1,1,0,0,0,1,0,4,4,15,38.0,4.0,2.0,13.0,4.28,2019,09,12,KT,NC,홈,20190912NCKT02019
3475,프리드릭,2,7,3,3,3,1,0,16,13,71,10.0,6.0,3.0,0.0,3.2,2019,09,12,KT,NC,원정,20190912NCKT02019
3476,박진우,3 ⅓,2,0,0,0,4,0,11,10,45,35.0,8.0,7.0,0.0,3.26,2019,09,12,KT,NC,원정,20190912NCKT02019
3477,강윤구,1 ⅔,1,0,0,0,3,0,6,6,20,61.0,3.0,3.0,0.0,4.62,2019,09,12,KT,NC,원정,20190912NCKT02019
3478,김건태,1,1,0,0,0,0,0,4,4,19,37.0,0.0,1.0,0.0,3.95,2019,09,12,KT,NC,원정,20190912NCKT02019
3479,원종현,1,2,1,1,0,1,0,5,5,14,56.0,3.0,2.0,29.0,4.04,2019,09,12,KT,NC,원정,20190912NCKT02019
3480,장시환,6,3,1,1,0,6,1,21,21,88,25.0,6.0,12.0,0.0,5.02,2019,09,12,롯데,SK,홈,20190912SKLT02019
3481,박진형,0 ⅔,1,1,1,2,1,0,5,3,28,38.0,2.0,1.0,5.0,4.06,2019,09,12,롯데,SK,홈,20190912SKLT02019
3482,고효준,1 ⅓,0,0,0,0,1,0,4,4,13,70.0,2.0,7.0,0.0,4.94,2019,09,12,롯데,SK,홈,20190912SKLT02019
3483,김원중,1,0,0,0,0,2,0,3,3,15,23.0,5.0,10.0,0.0,5.92,2019,09,12,롯데,SK,홈,20190912SKLT02019
3484,문승원,7 ⅓,5,1,1,0,5,1,26,26,82,22.0,11.0,6.0,0.0,3.88,2019,09,12,롯데,SK,원정,20190912SKLT02019
3485,서진용,0 ⅔,0,0,0,0,0,0,1,1,3,65.0,3.0,1.0,4.0,2.08,2019,09,12,롯데,SK,원정,20190912SKLT02019
3486,하재훈,1,1,0,0,0,0,0,3,3,7,56.0,5.0,3.0,34.0,1.99,2019,09,12,롯데,SK,원정,20190912SKLT02019
3487,최채흥,4 ⅔,5,4,0,1,3,0,23,22,87,26.0,5.0,5.0,0.0,5.28,2019,09,13,삼성,한화,홈,20190913HHSS02019
3488,김대우,1,0,0,0,1,0,0,4,3,18,38.0,5.0,1.0,0.0,5.0,2019,09,13,삼성,한화,홈,20190913HHSS02019
3489,임현준,0 ⅓,0,0,0,0,0,0,1,1,3,66.0,0.0,0.0,0.0,3.29,2019,09,13,삼성,한화,홈,20190913HHSS02019
3490,최지광,1,1,0,0,0,2,0,4,4,16,58.0,3.0,7.0,2.0,3.94,2019,09,13,삼성,한화,홈,20190913HHSS02019
3491,장필준,1,1,0,0,0,1,0,4,4,16,56.0,3.0,3.0,11.0,3.58,2019,09,13,삼성,한화,홈,20190913HHSS02019
3492,우규민,1,3,1,1,0,1,1,6,6,22,50.0,2.0,7.0,13.0,2.6,2019,09,13,삼성,한화,홈,20190913HHSS02019
3493,장민재,4,7,3,3,3,4,1,20,17,85,24.0,6.0,8.0,0.0,5.43,2019,09,13,삼성,한화,원정,20190913HHSS02019
3494,김범수,3,1,1,1,1,3,0,11,9,54,39.0,5.0,9.0,0.0,5.87,2019,09,13,삼성,한화,원정,20190913HHSS02019
3495,신정락,1,1,0,0,0,2,0,3,3,21,41.0,4.0,1.0,0.0,6.31,2019,09,13,삼성,한화,원정,20190913HHSS02019
3496,정우람,1,0,0,0,1,0,0,4,3,18,51.0,4.0,2.0,21.0,1.38,2019,09,13,삼성,한화,원정,20190913HHSS02019
3497,유희관,9,7,2,2,0,1,0,31,31,94,25.0,9.0,8.0,0.0,3.48,2019,09,13,두산,KIA,홈,20190913HTOB02019
3498,윌랜드,7,7,5,3,1,0,0,29,27,95,28.0,8.0,10.0,0.0,4.75,2019,09,13,두산,KIA,원정,20190913HTOB02019
3499,하준영,1,2,1,1,0,1,0,5,5,24,55.0,6.0,2.0,0.0,4.93,2019,09,13,두산,KIA,원정,20190913HTOB02019
3500,최원태,7,4,0,0,2,5,0,26,24,100,26.0,10.0,5.0,0.0,3.45,2019,09,13,키움,LG,홈,20190913LGWO02019
3501,김상수,1,0,0,0,0,0,0,3,3,14,62.0,3.0,4.0,0.0,3.08,2019,09,13,키움,LG,홈,20190913LGWO02019
3502,오주원,0 ⅔,3,3,3,0,1,0,5,5,20,54.0,3.0,3.0,17.0,2.45,2019,09,13,키움,LG,홈,20190913LGWO02019
3503,안우진,0 ⅓,2,1,1,0,0,1,3,3,9,17.0,6.0,5.0,0.0,5.28,2019,09,13,키움,LG,홈,20190913LGWO02019
3504,배재준,6 ⅓,6,0,0,1,3,0,26,25,95,16.0,2.0,3.0,0.0,5.43,2019,09,13,키움,LG,원정,20190913LGWO02019
3505,진해수,0 ⅓,1,0,0,0,1,0,2,2,9,68.0,3.0,1.0,0.0,3.54,2019,09,13,키움,LG,원정,20190913LGWO02019
3506,김대현,0 ⅓,1,1,1,1,0,0,3,2,11,34.0,5.0,4.0,0.0,4.34,2019,09,13,키움,LG,원정,20190913LGWO02019
3507,송은범,1,0,0,0,0,0,0,3,1,4,56.0,1.0,4.0,1.0,4.5,2019,09,13,키움,LG,원정,20190913LGWO02019
3508,고우석,1,0,0,0,1,1,0,4,3,12,59.0,8.0,2.0,30.0,1.27,2019,09,13,키움,LG,원정,20190913LGWO02019
3509,쿠에바스,6 ⅔,10,5,5,0,7,1,27,25,96,28.0,13.0,9.0,0.0,3.57,2019,09,13,KT,NC,홈,20190913NCKT02019
3510,주권,1 ⅓,1,0,0,0,0,0,5,5,15,67.0,5.0,2.0,2.0,3.01,2019,09,13,KT,NC,홈,20190913NCKT02019
3511,김재윤,1,0,0,0,0,0,0,3,3,7,37.0,1.0,2.0,7.0,2.4,2019,09,13,KT,NC,홈,20190913NCKT02019
3512,루친스키,5,6,1,1,4,3,0,24,20,99,28.0,9.0,9.0,0.0,2.94,2019,09,13,KT,NC,원정,20190913NCKT02019
3513,배재환,1,0,0,0,1,1,0,4,3,15,58.0,3.0,5.0,0.0,3.71,2019,09,13,KT,NC,원정,20190913NCKT02019
3514,김건태,1,2,1,1,0,2,0,5,5,22,38.0,0.0,1.0,0.0,4.07,2019,09,13,KT,NC,원정,20190913NCKT02019
3515,장현식,1,1,0,0,0,1,0,4,4,14,46.0,5.0,3.0,0.0,4.37,2019,09,13,KT,NC,원정,20190913NCKT02019
3516,원종현,1,0,0,0,0,1,0,3,3,8,57.0,3.0,2.0,30.0,3.97,2019,09,13,KT,NC,원정,20190913NCKT02019
3517,박세웅,6,2,0,0,4,4,0,24,20,88,11.0,3.0,5.0,0.0,4.5,2019,09,13,롯데,SK,홈,20190913SKLT02019
3518,김건국,1,1,0,0,0,0,0,3,2,13,31.0,3.0,3.0,0.0,4.75,2019,09,13,롯데,SK,홈,20190913SKLT02019
3519,최영환,0,0,0,0,1,0,0,1,0,7,12.0,0.0,0.0,0.0,5.29,2019,09,13,롯데,SK,홈,20190913SKLT02019
3520,진명호,1,0,0,0,0,0,0,2,2,9,55.0,3.0,1.0,0.0,3.39,2019,09,13,롯데,SK,홈,20190913SKLT02019
3521,박근홍,0 ⅓,0,0,0,0,0,0,1,1,1,23.0,1.0,0.0,0.0,5.09,2019,09,13,롯데,SK,홈,20190913SKLT02019
3522,손승락,0 ⅔,0,0,0,0,0,0,2,2,4,51.0,4.0,3.0,9.0,3.91,2019,09,13,롯데,SK,홈,20190913SKLT02019
3523,박종훈,6,4,1,1,1,7,0,22,21,98,26.0,8.0,10.0,0.0,3.49,2019,09,13,롯데,SK,원정,20190913SKLT02019
3524,정영일,1,1,0,0,0,1,0,4,4,11,39.0,1.0,1.0,1.0,2.7,2019,09,13,롯데,SK,원정,20190913SKLT02019
3525,박희수,1,1,0,0,0,0,0,3,3,8,31.0,0.0,0.0,1.0,1.01,2019,09,13,롯데,SK,원정,20190913SKLT02019
3526,켈리,7,6,2,1,1,2,0,26,25,95,28.0,14.0,12.0,0.0,2.53,2019,09,14,LG,KIA,홈,20190914HTLG02019
3527,정우영,1,0,0,0,0,2,0,3,3,11,52.0,4.0,5.0,1.0,3.0,2019,09,14,LG,KIA,홈,20190914HTLG02019
3528,문광은,1,0,0,0,0,0,0,3,3,9,29.0,1.0,1.0,1.0,4.66,2019,09,14,LG,KIA,홈,20190914HTLG02019
3529,이민우,4,8,7,6,2,3,1,21,19,80,30.0,1.0,5.0,1.0,5.79,2019,09,14,LG,KIA,원정,20190914HTLG02019
3530,이준영,1,2,0,0,0,1,0,5,5,17,35.0,1.0,0.0,0.0,6.75,2019,09,14,LG,KIA,원정,20190914HTLG02019
3531,박준표,1,1,0,0,0,1,0,4,4,17,44.0,3.0,1.0,0.0,1.99,2019,09,14,LG,KIA,원정,20190914HTLG02019
3532,전상현,1,0,0,0,0,0,0,3,3,10,52.0,1.0,4.0,0.0,3.4,2019,09,14,LG,KIA,원정,20190914HTLG02019
3533,문경찬,1,0,0,0,0,2,0,3,3,8,50.0,1.0,2.0,21.0,1.41,2019,09,14,LG,KIA,원정,20190914HTLG02019
3534,서폴드,7,4,2,2,1,5,0,26,25,101,29.0,11.0,11.0,0.0,3.73,2019,09,14,한화,롯데,홈,20190914LTHH02019
3535,이태양,1,1,0,0,0,2,0,4,4,13,51.0,1.0,6.0,0.0,5.92,2019,09,14,한화,롯데,홈,20190914LTHH02019
3536,정우람,1,1,0,0,0,2,0,4,4,11,52.0,4.0,2.0,22.0,1.36,2019,09,14,한화,롯데,홈,20190914LTHH02019
3537,서준원,5,8,3,2,1,2,0,25,24,98,31.0,4.0,9.0,0.0,5.11,2019,09,14,한화,롯데,원정,20190914LTHH02019
3538,오현택,0 ⅓,1,0,0,0,1,0,2,2,12,12.0,1.0,0.0,0.0,6.0,2019,09,14,한화,롯데,원정,20190914LTHH02019
3539,고효준,0 ⅔,0,1,1,2,1,0,4,2,21,71.0,2.0,7.0,0.0,5.03,2019,09,14,한화,롯데,원정,20190914LTHH02019
3540,송승준,1,2,0,0,0,1,0,5,4,20,8.0,0.0,1.0,0.0,4.91,2019,09,14,한화,롯데,원정,20190914LTHH02019
3541,최영환,1,1,1,1,1,0,0,5,3,10,13.0,0.0,0.0,0.0,5.5,2019,09,14,한화,롯데,원정,20190914LTHH02019
3542,산체스,5,9,5,5,3,1,0,27,23,90,26.0,16.0,5.0,0.0,2.72,2019,09,14,SK,두산,홈,20190914OBSK02019
3543,정영일,1,0,0,0,1,1,0,4,3,13,40.0,1.0,1.0,1.0,2.63,2019,09,14,SK,두산,홈,20190914OBSK02019
3544,김태훈,1,0,0,0,0,2,0,3,3,14,67.0,4.0,3.0,7.0,3.39,2019,09,14,SK,두산,홈,20190914OBSK02019
3545,서진용,1,2,0,0,0,0,0,5,5,15,66.0,3.0,1.0,4.0,2.04,2019,09,14,SK,두산,홈,20190914OBSK02019
3546,하재훈,0 ⅔,1,1,1,3,1,0,6,3,28,57.0,5.0,3.0,34.0,2.13,2019,09,14,SK,두산,홈,20190914OBSK02019
3547,박민호,0 ⅓,0,0,0,0,0,0,1,1,5,44.0,3.0,1.0,0.0,2.31,2019,09,14,SK,두산,홈,20190914OBSK02019
3548,이용찬,5 ⅓,11,4,4,1,3,1,27,26,86,24.0,6.0,10.0,0.0,4.29,2019,09,14,SK,두산,원정,20190914OBSK02019
3549,권혁,0 ⅔,0,0,0,0,1,0,2,2,7,51.0,2.0,2.0,1.0,4.86,2019,09,14,SK,두산,원정,20190914OBSK02019
3550,윤명준,1,2,0,0,0,2,0,5,5,20,63.0,6.0,1.0,1.0,2.48,2019,09,14,SK,두산,원정,20190914OBSK02019
3551,함덕주,0 ⅔,1,0,0,1,0,0,4,3,10,56.0,1.0,4.0,16.0,2.98,2019,09,14,SK,두산,원정,20190914OBSK02019
3552,이형범,0 ⅔,4,3,3,1,1,0,7,5,29,62.0,6.0,3.0,17.0,2.7,2019,09,14,SK,두산,원정,20190914OBSK02019
3553,배영수,0,0,0,0,0,0,0,0,0,0,34.0,1.0,2.0,0.0,4.43,2019,09,14,SK,두산,원정,20190914OBSK02019
3554,이재학,6,3,1,1,1,6,1,22,21,100,22.0,9.0,4.0,0.0,3.82,2019,09,14,NC,삼성,홈,20190914SSNC02019
3555,강윤구,1,0,0,0,0,0,0,3,3,8,62.0,3.0,3.0,0.0,4.53,2019,09,14,NC,삼성,홈,20190914SSNC02019
3556,임창민,1,0,0,0,0,0,0,3,3,10,17.0,0.0,1.0,0.0,3.0,2019,09,14,NC,삼성,홈,20190914SSNC02019
3557,장현식,1,2,0,0,0,0,0,5,5,20,47.0,5.0,3.0,0.0,4.28,2019,09,14,NC,삼성,홈,20190914SSNC02019
3558,윤성환,6,9,5,3,2,3,0,30,27,98,24.0,8.0,11.0,0.0,4.49,2019,09,14,NC,삼성,원정,20190914SSNC02019
3559,장지훈,1,1,0,0,1,0,0,5,4,26,10.0,0.0,0.0,0.0,7.27,2019,09,14,NC,삼성,원정,20190914SSNC02019
3560,김시현,1,3,2,2,1,0,1,6,5,24,10.0,0.0,0.0,0.0,3.97,2019,09,14,NC,삼성,원정,20190914SSNC02019
3561,김민,6,6,2,2,3,4,1,26,23,92,26.0,6.0,11.0,0.0,5.07,2019,09,14,KT,키움,홈,20190914WOKT02019
3562,전유수,2,0,0,0,0,3,0,6,6,27,59.0,3.0,1.0,1.0,3.09,2019,09,14,KT,키움,홈,20190914WOKT02019
3563,주권,0 ⅔,0,0,0,0,1,0,2,2,8,68.0,5.0,2.0,2.0,2.99,2019,09,14,KT,키움,홈,20190914WOKT02019
3564,이대은,0 ⅓,0,0,0,0,1,0,1,1,4,39.0,4.0,2.0,14.0,4.26,2019,09,14,KT,키움,홈,20190914WOKT02019
3565,이승호,6,5,2,1,3,2,1,26,23,94,23.0,8.0,5.0,0.0,4.48,2019,09,14,KT,키움,원정,20190914WOKT02019
3566,한현희,1,0,0,0,0,0,0,3,3,10,58.0,7.0,5.0,0.0,3.25,2019,09,14,KT,키움,원정,20190914WOKT02019
3567,김상수,0,2,1,1,1,0,0,3,2,13,63.0,3.0,5.0,0.0,3.25,2019,09,14,KT,키움,원정,20190914WOKT02019
3568,조상우,1,0,0,0,0,1,0,3,2,7,43.0,2.0,4.0,18.0,2.72,2019,09,14,KT,키움,원정,20190914WOKT02019
3569,신재웅,1 ⅓,1,2,2,2,3,0,7,5,28,18.0,1.0,0.0,0.0,3.6,2019,09,15,SK,KT,홈,20190915KTSK02019
3570,박민호,2,4,3,3,1,1,0,11,10,43,45.0,3.0,1.0,0.0,2.77,2019,09,15,SK,KT,홈,20190915KTSK02019
3571,정영일,0 ⅔,1,0,0,0,2,0,3,3,12,41.0,1.0,1.0,1.0,2.58,2019,09,15,SK,KT,홈,20190915KTSK02019
3572,박희수,1,1,1,1,2,1,0,5,3,19,32.0,0.0,1.0,1.0,1.3,2019,09,15,SK,KT,홈,20190915KTSK02019
3573,김태훈,2,1,0,0,1,1,0,7,6,21,68.0,4.0,3.0,7.0,3.29,2019,09,15,SK,KT,홈,20190915KTSK02019
3574,서진용,1 ⅔,1,1,1,2,1,1,8,5,29,67.0,3.0,1.0,4.0,2.13,2019,09,15,SK,KT,홈,20190915KTSK02019
3575,김광현,0 ⅓,2,1,1,0,1,1,3,3,6,28.0,15.0,6.0,0.0,2.66,2019,09,15,SK,KT,홈,20190915KTSK02019
3576,알칸타라,4 ⅔,7,5,5,3,3,2,24,21,87,26.0,11.0,11.0,0.0,4.1,2019,09,15,SK,KT,원정,20190915KTSK02019
3577,김민수,1 ⅓,0,0,0,0,3,0,5,5,20,23.0,6.0,4.0,2.0,5.18,2019,09,15,SK,KT,원정,20190915KTSK02019
3578,김재윤,1 ⅓,0,0,0,0,1,0,4,4,16,38.0,1.0,2.0,7.0,2.32,2019,09,15,SK,KT,원정,20190915KTSK02019
3579,이대은,1 ⅔,2,1,1,0,1,1,7,7,22,40.0,4.0,2.0,15.0,4.28,2019,09,15,SK,KT,원정,20190915KTSK02019
3580,김진영,4 ⅔,6,4,4,2,3,0,22,19,71,5.0,0.0,3.0,0.0,4.3,2019,09,15,한화,롯데,홈,20190915LTHH02019
3581,안영명,1 ⅓,0,0,0,0,0,0,4,4,12,63.0,4.0,7.0,0.0,3.97,2019,09,15,한화,롯데,홈,20190915LTHH02019
3582,김경태,0 ⅓,1,0,0,0,1,0,2,2,8,16.0,0.0,0.0,0.0,3.6,2019,09,15,한화,롯데,홈,20190915LTHH02019
3583,박상원,1 ⅔,1,1,1,0,1,1,5,5,16,59.0,1.0,4.0,0.0,4.06,2019,09,15,한화,롯데,홈,20190915LTHH02019
3584,김종수,1,2,2,2,1,1,0,6,5,26,35.0,2.0,0.0,0.0,5.81,2019,09,15,한화,롯데,홈,20190915LTHH02019
3585,다익손,5,4,0,0,2,7,0,20,18,86,28.0,6.0,9.0,0.0,4.19,2019,09,15,한화,롯데,원정,20190915LTHH02019
3586,박진형,0 ⅔,3,1,1,0,0,0,5,5,13,39.0,2.0,1.0,5.0,4.23,2019,09,15,한화,롯데,원정,20190915LTHH02019
3587,김건국,0 ⅔,1,0,0,1,0,0,4,3,13,32.0,3.0,3.0,0.0,4.7,2019,09,15,한화,롯데,원정,20190915LTHH02019
3588,진명호,1 ⅔,0,0,0,0,0,0,4,4,15,56.0,3.0,1.0,0.0,3.3,2019,09,15,한화,롯데,원정,20190915LTHH02019
3589,김원중,1,0,0,0,1,2,0,4,3,20,24.0,5.0,10.0,0.0,5.86,2019,09,15,한화,롯데,원정,20190915LTHH02019
3590,차우찬,7 ⅔,6,4,2,3,6,0,33,30,114,27.0,13.0,8.0,0.0,4.2,2019,09,15,LG,두산,홈,20190915OBLG02019
3591,송은범,0,2,0,0,1,0,0,3,2,10,57.0,1.0,4.0,1.0,4.5,2019,09,15,LG,두산,홈,20190915OBLG02019
3592,고우석,1 ⅓,2,0,0,0,0,0,5,5,16,60.0,8.0,2.0,31.0,1.24,2019,09,15,LG,두산,홈,20190915OBLG02019
3593,최원준,4,5,2,2,1,4,1,17,16,74,29.0,1.0,2.0,1.0,2.5,2019,09,15,LG,두산,원정,20190915OBLG02019
3594,함덕주,1,2,2,2,1,1,0,6,3,21,57.0,1.0,5.0,16.0,3.28,2019,09,15,LG,두산,원정,20190915OBLG02019
3595,박치국,0 ⅔,1,0,0,0,0,0,3,3,6,58.0,2.0,2.0,3.0,4.44,2019,09,15,LG,두산,원정,20190915OBLG02019
3596,권혁,0 ⅓,2,2,2,0,0,0,3,3,11,52.0,2.0,2.0,1.0,5.35,2019,09,15,LG,두산,원정,20190915OBLG02019
